ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.51,,2,"1, 2, 3, 4"
QRA,Rt,0.055,,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,,2,"1, 2, 3, 4"
QRA,Case convolution,0.51,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.055,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.51,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.055,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.51,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.055,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.51,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.055,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.51,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.055,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.51,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.055,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.51,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.055,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.51,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.055,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.51,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.055,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.51,0.4,2,"1, 2, 3, 4"
QRA,Rt,0.055,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.51,0.45,2,"1, 2, 3, 4"
QRA,Rt,0.055,0.45,2,"1, 2, 3, 4"
QRA,Timeseries,0.435,0.45,2,"1, 2, 3, 4"
