ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.36,,2,"1, 2, 3, 4"
QRA,Rt,0.354,,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.4,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.45,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.45,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.45,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.5,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.5,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.5,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.55,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.55,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.55,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.6,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.6,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.6,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.65,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.65,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.65,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.7,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.7,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.7,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.75,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.75,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.75,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.8,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.8,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.8,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.85,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.85,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.85,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.9,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.9,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.9,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.95,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.95,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.95,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.975,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.975,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.975,2,"1, 2, 3, 4"
QRA,Case convolution,0.36,0.99,2,"1, 2, 3, 4"
QRA,Rt,0.354,0.99,2,"1, 2, 3, 4"
QRA,Timeseries,0.287,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.36,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.275,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.409,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.226,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.409,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.226,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.409,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.226,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.409,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.226,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.409,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.226,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.36,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.275,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.36,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.275,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.36,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.275,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.36,0.35,2,"1, 2, 3, 4"
