ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.506,,2,"1, 2, 3, 4"
QRA,Rt,0.162,,2,"1, 2, 3, 4"
QRA,Timeseries,0.332,,2,"1, 2, 3, 4"
QRA,Case convolution,0.506,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.162,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.332,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.506,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.162,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.332,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.506,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.162,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.332,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.506,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.162,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.332,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.506,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.162,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.332,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.506,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.162,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.332,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.506,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.162,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.332,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.506,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.162,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.332,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.506,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.162,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.332,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.506,0.4,2,"1, 2, 3, 4"
