ensemble,model,weight,quantile,window,horizons
QRA (weighted quantiles),Case convolution,0.952,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.041,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.952,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.041,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.952,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.041,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.952,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.041,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.952,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.041,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.952,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.041,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.952,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.041,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.006,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.041,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.006,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.041,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.006,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.041,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.006,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.041,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.957,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.006,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.038,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.957,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.006,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.038,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.957,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.006,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.038,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.957,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.006,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.038,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.957,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.006,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.038,0.99,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.007,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.008,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.036,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.008,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.036,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.008,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.036,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.008,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.036,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.008,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.036,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.007,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.036,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.007,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.036,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.007,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.036,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.007,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.036,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.007,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.007,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.007,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.007,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.956,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.007,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.957,0.65,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.006,0.65,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.65,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.957,0.7,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.006,0.7,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.7,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.957,0.75,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.006,0.75,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.75,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.957,0.8,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.006,0.8,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.8,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.958,0.85,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.006,0.85,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.85,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.958,0.9,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.006,0.9,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.9,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.958,0.95,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.006,0.95,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.95,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.958,0.975,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.006,0.975,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.975,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.958,0.99,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.006,0.99,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.037,0.99,2,"1, 2, 3, 4"
QRA,Case convolution,0.985,,4,"1, 2, 3, 4"
QRA,Rt,0.002,,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.01,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.01,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.01,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.025,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.025,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.025,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.05,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.05,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.05,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.1,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.1,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.1,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.15,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.15,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.15,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.2,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.2,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.2,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.25,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.25,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.25,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.3,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.3,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.3,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.35,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.35,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.35,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.4,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.4,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.4,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.45,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.45,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.45,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.5,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.5,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.5,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.55,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.55,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.55,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.6,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.6,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.6,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.65,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.65,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.65,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.7,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.7,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.7,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.75,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.75,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.75,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.8,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.8,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.8,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.85,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.85,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.85,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.9,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.9,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.9,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.95,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.95,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.95,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.975,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.975,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.975,4,"1, 2, 3, 4"
QRA,Case convolution,0.985,0.99,4,"1, 2, 3, 4"
QRA,Rt,0.002,0.99,4,"1, 2, 3, 4"
QRA,Timeseries,0.013,0.99,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.01,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.01,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.01,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.025,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.025,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.025,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.05,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.05,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.05,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.1,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.1,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.1,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.15,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.15,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.15,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.2,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.2,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.2,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.25,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.25,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.25,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.3,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.3,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.3,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.35,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.35,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.35,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.4,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.4,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.4,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.45,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.45,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.45,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.5,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.5,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.5,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.55,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.55,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.55,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.6,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.6,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.6,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.65,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.65,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.65,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.7,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.7,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.7,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.75,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.75,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.75,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.985,0.8,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.8,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.013,0.8,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.986,0.85,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.85,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.012,0.85,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.986,0.9,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.9,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.012,0.9,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.986,0.95,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.95,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.012,0.95,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.986,0.975,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.975,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.012,0.975,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.986,0.99,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.002,0.99,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.012,0.99,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.971,,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.026,,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.971,0.01,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.003,0.01,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.026,0.01,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.971,0.025,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.003,0.025,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.026,0.025,4,"1, 2, 3, 4"
