ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.92,,2,"1, 2, 3, 4"
QRA,Rt,0,,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.01,2,"1, 2, 3, 4"
QRA,Rt,0,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.025,2,"1, 2, 3, 4"
QRA,Rt,0,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.05,2,"1, 2, 3, 4"
QRA,Rt,0,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.1,2,"1, 2, 3, 4"
QRA,Rt,0,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.15,2,"1, 2, 3, 4"
QRA,Rt,0,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.2,2,"1, 2, 3, 4"
QRA,Rt,0,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.25,2,"1, 2, 3, 4"
QRA,Rt,0,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.3,2,"1, 2, 3, 4"
QRA,Rt,0,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.35,2,"1, 2, 3, 4"
QRA,Rt,0,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.4,2,"1, 2, 3, 4"
QRA,Rt,0,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.45,2,"1, 2, 3, 4"
QRA,Rt,0,0.45,2,"1, 2, 3, 4"
QRA,Timeseries,0.08,0.45,2,"1, 2, 3, 4"
QRA,Case convolution,0.92,0.5,2,"1, 2, 3, 4"
QRA,Rt,0,0.5,2,"1, 2, 3, 4"
