ensemble,model,weight,quantile,window,horizons
QRA (weighted quantiles),Timeseries,0.242,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.393,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.242,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.393,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.242,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.393,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.365,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.242,0.99,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.417,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.576,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.007,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.417,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.576,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.007,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.417,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.576,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.007,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.417,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.576,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.007,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.417,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.576,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.007,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.65,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.65,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.65,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.7,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.7,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.7,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.75,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.75,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.75,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.381,0.8,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.57,0.8,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.05,0.8,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.364,0.85,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.561,0.85,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.074,0.85,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.364,0.9,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.561,0.9,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.074,0.9,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.364,0.95,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.561,0.95,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.074,0.95,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.364,0.975,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.561,0.975,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.074,0.975,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.364,0.99,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.561,0.99,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.074,0.99,2,"1, 2, 3, 4"
QRA,Case convolution,0.399,,4,"1, 2, 3, 4"
QRA,Rt,0.365,,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.01,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.01,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.01,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.025,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.025,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.025,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.05,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.05,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.05,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.1,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.1,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.1,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.15,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.15,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.15,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.2,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.2,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.2,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.25,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.25,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.25,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.3,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.3,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.3,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.35,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.35,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.35,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.4,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.4,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.4,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.45,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.45,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.45,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.5,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.5,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.5,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.55,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.55,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.55,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.6,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.6,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.6,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.65,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.65,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.65,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.7,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.7,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.7,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.75,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.75,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.75,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.8,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.8,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.8,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.85,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.85,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.85,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.9,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.9,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.9,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.95,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.95,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.95,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.975,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.975,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.975,4,"1, 2, 3, 4"
QRA,Case convolution,0.399,0.99,4,"1, 2, 3, 4"
QRA,Rt,0.365,0.99,4,"1, 2, 3, 4"
QRA,Timeseries,0.236,0.99,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.435,0.01,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.01,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.189,0.01,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.435,0.025,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.025,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.189,0.025,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.435,0.05,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.05,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.189,0.05,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.435,0.1,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.1,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.189,0.1,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.435,0.15,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.15,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.189,0.15,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.2,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.2,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.2,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.25,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.25,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.25,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.3,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.3,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.3,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.35,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.35,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.35,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.4,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.4,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.4,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.45,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.45,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.45,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.5,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.5,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.5,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.55,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.55,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.55,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.6,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.6,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.6,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.65,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.65,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.65,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.7,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.7,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.7,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.75,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.75,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.75,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.8,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.376,0.8,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.228,0.8,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.85,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.319,0.85,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.285,0.85,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.9,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.319,0.9,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.285,0.9,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.95,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.319,0.95,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.285,0.95,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.975,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.319,0.975,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.285,0.975,4,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.396,0.99,4,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.319,0.99,4,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.285,0.99,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.403,,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.253,,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.344,,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.414,0.01,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.372,0.01,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.214,0.01,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.414,0.025,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.372,0.025,4,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.214,0.025,4,"1, 2, 3, 4"
