ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.871,,2,"1, 2, 3, 4"
QRA,Rt,0.065,,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.4,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.45,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.45,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.45,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.5,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.5,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.5,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.55,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.55,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.55,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.6,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.6,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.6,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.65,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.65,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.65,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.7,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.7,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.7,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.75,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.75,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.75,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.8,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.8,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.8,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.85,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.85,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.85,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.9,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.9,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.9,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.95,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.95,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.95,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.975,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.975,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.975,2,"1, 2, 3, 4"
QRA,Case convolution,0.871,0.99,2,"1, 2, 3, 4"
QRA,Rt,0.065,0.99,2,"1, 2, 3, 4"
QRA,Timeseries,0.064,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.872,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.075,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.053,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.8,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.164,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.036,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.8,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.164,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.036,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.8,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.164,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.036,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.8,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.164,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.036,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.8,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.164,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.036,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.857,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.107,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.036,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.857,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.107,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.036,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.857,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.107,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.036,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.857,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.107,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.036,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.872,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.075,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.053,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.872,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.075,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.053,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.872,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.075,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.053,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.872,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.075,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.053,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.872,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.075,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.053,0.6,2,"1, 2, 3, 4"
