ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.913,,2,"1, 2, 3, 4"
QRA,Rt,0.087,,2,"1, 2, 3, 4"
QRA,Timeseries,0,,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.4,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.45,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.45,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.45,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.5,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.5,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.5,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.55,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.55,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.55,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.6,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.6,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.6,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.65,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.65,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.65,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.7,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.7,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.7,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.75,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.75,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.75,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.8,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.8,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.8,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.85,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.85,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.85,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.9,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.9,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.9,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.95,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.95,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.95,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.975,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.975,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.975,2,"1, 2, 3, 4"
QRA,Case convolution,0.913,0.99,2,"1, 2, 3, 4"
QRA,Rt,0.087,0.99,2,"1, 2, 3, 4"
QRA,Timeseries,0,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.858,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.097,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.826,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.174,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.826,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.174,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.826,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.174,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.826,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.174,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.826,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.174,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.826,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.137,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.037,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.826,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.137,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.037,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.826,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.137,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.037,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.826,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.137,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.037,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.858,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.097,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.858,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.097,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.858,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.097,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.858,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.097,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.858,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.097,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.858,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.097,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.858,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.097,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.858,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.097,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.858,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.097,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.95,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.05,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.95,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.05,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.95,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.05,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.95,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.05,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.95,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.05,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0,0.99,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.935,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.061,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.949,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.051,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.949,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.051,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.949,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.051,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.949,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.051,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.949,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.051,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.937,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.059,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.937,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.059,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.937,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.059,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.937,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.059,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.935,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.061,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.935,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.061,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.935,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.061,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.935,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.061,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.935,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.061,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.922,0.65,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,0.65,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.074,0.65,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.922,0.7,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.004,0.7,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.074,0.7,2,"1, 2, 3, 4"
