ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.951,,2,"1, 2, 3, 4"
QRA,Rt,0.005,,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.4,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.45,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.45,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.45,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.5,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.5,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.5,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.55,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.55,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.55,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.6,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.6,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.6,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.65,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.65,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.65,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.7,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.7,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.7,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.75,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.75,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.75,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.8,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.8,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.8,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.85,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.85,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.85,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.9,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.9,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.9,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.95,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.95,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.95,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.975,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.975,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.975,2,"1, 2, 3, 4"
QRA,Case convolution,0.951,0.99,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.99,2,"1, 2, 3, 4"
QRA,Timeseries,0.044,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.005,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.042,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.955,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.955,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.955,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.955,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.955,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.955,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.955,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.955,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.955,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.045,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.005,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.042,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.005,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.042,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.005,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.042,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.005,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.042,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.005,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.042,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.005,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.042,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.005,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.042,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.005,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.042,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.953,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.005,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.042,0.8,2,"1, 2, 3, 4"
