ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.168,,2,"1, 2, 3, 4"
QRA,Rt,0.005,,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.4,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.45,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.45,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.45,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.5,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.5,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.5,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.55,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.55,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.55,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.6,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.6,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.6,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.65,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.65,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.65,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.7,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.7,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.7,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.75,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.75,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.75,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.8,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.8,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.8,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.85,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.85,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.85,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.9,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.9,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.9,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.95,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.95,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.95,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.975,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.975,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.975,2,"1, 2, 3, 4"
QRA,Case convolution,0.168,0.99,2,"1, 2, 3, 4"
QRA,Rt,0.005,0.99,2,"1, 2, 3, 4"
QRA,Timeseries,0.827,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.161,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.014,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.825,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.144,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.031,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.825,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.144,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.031,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.825,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.144,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.031,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.825,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.144,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.031,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.825,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.144,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.031,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.825,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.156,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.018,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.825,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.156,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.018,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.825,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.156,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.018,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.825,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.156,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.018,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.825,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.161,0.4,2,"1, 2, 3, 4"
