ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.522,,2,"1, 2, 3, 4"
QRA,Rt,0.296,,2,"1, 2, 3, 4"
QRA,Timeseries,0.183,,2,"1, 2, 3, 4"
QRA,Case convolution,0.522,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.296,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.183,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.522,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.296,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.183,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.522,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.296,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.183,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.522,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.296,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.183,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.522,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.296,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.183,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.522,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.296,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.183,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.522,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.296,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.183,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.522,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.296,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.183,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.522,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.296,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.183,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.522,0.4,2,"1, 2, 3, 4"
QRA,Rt,0.296,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0.183,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.522,0.45,2,"1, 2, 3, 4"
QRA,Rt,0.296,0.45,2,"1, 2, 3, 4"
