ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.478,,2,"1, 2, 3, 4"
QRA,Rt,0.331,,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.4,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.45,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.45,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.45,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.5,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.5,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.5,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.55,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.55,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.55,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.6,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.6,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.6,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.65,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.65,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.65,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.7,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.7,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.7,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.75,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.75,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.75,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.8,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.8,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.8,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.85,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.85,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.85,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.9,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.9,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.9,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.95,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.95,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.95,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.975,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.975,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.975,2,"1, 2, 3, 4"
QRA,Case convolution,0.478,0.99,2,"1, 2, 3, 4"
QRA,Rt,0.331,0.99,2,"1, 2, 3, 4"
QRA,Timeseries,0.191,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.528,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.306,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.165,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.435,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.423,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.142,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.435,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.423,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.142,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.435,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.423,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.142,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.435,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.423,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.142,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.435,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.423,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.142,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.47,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.364,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.165,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.47,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.364,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.165,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.47,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.364,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.165,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.47,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.364,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.165,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.528,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.306,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.165,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.528,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.306,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.165,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.528,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.306,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.165,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.528,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.306,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.165,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.528,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.306,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.165,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.497,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.3,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.203,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.497,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.3,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.203,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.497,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.3,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.203,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.497,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.3,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.203,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.458,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.3,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.242,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.458,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.3,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.242,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.458,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.3,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.242,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.458,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.3,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.242,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.458,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.3,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.242,0.99,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.401,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.421,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.178,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.359,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.501,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.141,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.359,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.501,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.141,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.359,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.501,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.141,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.359,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.501,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.141,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.359,0.15,2,"1, 2, 3, 4"
