ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.814,,2,"1, 2, 3, 4"
QRA,Rt,0.136,,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.4,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.45,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.45,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.45,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.5,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.5,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.5,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.55,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.55,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.55,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.6,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.6,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.6,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.65,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.65,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.65,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.7,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.7,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.7,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.75,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.75,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.75,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.8,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.8,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.8,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.85,2,"1, 2, 3, 4"
QRA,Rt,0.136,0.85,2,"1, 2, 3, 4"
QRA,Timeseries,0.05,0.85,2,"1, 2, 3, 4"
QRA,Case convolution,0.814,0.9,2,"1, 2, 3, 4"
