ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.902,,2,"1, 2, 3, 4"
QRA,Rt,0.008,,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.4,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.45,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.45,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.45,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.5,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.5,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.5,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.55,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.55,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.55,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.6,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.6,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.6,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.65,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.65,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.65,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.7,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.7,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.7,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.75,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.75,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.75,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.8,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.8,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.8,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.85,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.85,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.85,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.9,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.9,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.9,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.95,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.95,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.95,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.975,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.975,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.975,2,"1, 2, 3, 4"
QRA,Case convolution,0.902,0.99,2,"1, 2, 3, 4"
QRA,Rt,0.008,0.99,2,"1, 2, 3, 4"
QRA,Timeseries,0.09,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.916,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.084,0.01,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.916,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.084,0.025,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.916,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.084,0.05,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.916,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.084,0.1,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.916,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.084,0.15,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.2,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.25,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.3,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.35,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.4,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.45,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.5,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.55,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.6,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.65,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.7,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.75,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.009,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.101,0.8,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.102,0.85,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.102,0.9,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.102,0.95,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.102,0.975,2,"1, 2, 3, 4"
QRA (weighted quantiles),Case convolution,0.89,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Rt,0.007,0.99,2,"1, 2, 3, 4"
QRA (weighted quantiles),Timeseries,0.102,0.99,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.892,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.009,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.099,,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.92,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.08,0.01,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.92,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.08,0.025,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.92,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.08,0.05,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.92,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.08,0.1,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.92,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.08,0.15,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.892,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.009,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.099,0.2,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.892,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.009,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.099,0.25,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.892,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.009,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.099,0.3,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.892,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.009,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.099,0.35,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.892,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.009,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.099,0.4,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.892,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.009,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.099,0.45,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.892,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.009,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.099,0.5,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.892,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.009,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.099,0.55,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.892,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Rt,0.009,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Timeseries,0.099,0.6,2,"1, 2, 3, 4"
QRA (weighted counts and quantiles),Case convolution,0.892,0.65,2,"1, 2, 3, 4"
