ensemble,model,weight,quantile,window,horizons
QRA,Case convolution,0.625,,2,"1, 2, 3, 4"
QRA,Rt,0.147,,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.01,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.01,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.01,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.025,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.025,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.025,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.05,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.05,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.05,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.1,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.1,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.1,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.15,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.15,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.15,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.2,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.2,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.2,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.25,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.25,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.25,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.3,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.3,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.3,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.35,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.35,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.35,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.4,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.4,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.4,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.45,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.45,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.45,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.5,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.5,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.5,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.55,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.55,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.55,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.6,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.6,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.6,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.65,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.65,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.65,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.7,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.7,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.7,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.75,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.75,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.75,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.8,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.8,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.8,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.85,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.85,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.85,2,"1, 2, 3, 4"
QRA,Case convolution,0.625,0.9,2,"1, 2, 3, 4"
QRA,Rt,0.147,0.9,2,"1, 2, 3, 4"
QRA,Timeseries,0.228,0.9,2,"1, 2, 3, 4"
