week,state,state_code,date_created,model_type,weekly_count,quantile,deaths
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,incident,0.975,584
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,incident,0.99,656
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.01,0
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.025,0
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.05,0
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.1,0
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.15000000000000002,0
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.2,0
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.25,1
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.3,6
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.35000000000000003,13
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.4,18
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.45,23
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.5,28
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.55,34
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.6000000000000001,40
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.6500000000000001,45
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.7000000000000001,51
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.7500000000000001,57
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.8,63
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.8500000000000001,71
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.9000000000000001,81
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.95,100
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.975,114
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,incident,0.99,130
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.01,0
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.025,0
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.05,0
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.1,0
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.15000000000000002,0
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.2,0
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.25,2
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.3,33
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.35000000000000003,94
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.4,152
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.45,215
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.5,271
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.55,335
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.6000000000000001,388
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.6500000000000001,457
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.7000000000000001,520
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.7500000000000001,587
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.8,668
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.8500000000000001,760
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.9000000000000001,875
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.95,1045
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.975,1187
2020-06-21,California,06,2020-06-22,deaths_on_cases,incident,0.99,1384
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.01,0
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.025,0
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.05,0
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.1,0
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.15000000000000002,0
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.2,0
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.25,0
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.3,0
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.35000000000000003,0
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.4,0
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.45,6
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.5,45
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.55,82
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.6000000000000001,120
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.6500000000000001,161
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.7000000000000001,204
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.7500000000000001,243
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.8,302
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.8500000000000001,365
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.9000000000000001,434
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.95,552
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.975,651
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,incident,0.99,765
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.01,0
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.025,0
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.05,0
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.1,0
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.15000000000000002,0
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.2,0
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.25,0
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.3,0
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.35000000000000003,0
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.4,0
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.45,0
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.5,32
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.55,99
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.6000000000000001,174
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.6500000000000001,249
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.7000000000000001,330
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.7500000000000001,419
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.8,506
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.8500000000000001,610
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.9000000000000001,741
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.95,934
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.975,1113
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,incident,0.99,1339
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.01,0
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.025,0
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.05,0
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.1,0
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.15000000000000002,0
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.2,0
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.25,0
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.3,0
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.35000000000000003,0
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.4,0
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.45,0
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.5,10
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.55,18
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.6000000000000001,27
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.6500000000000001,36
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.7000000000000001,46
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.7500000000000001,55
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.8,68
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.8500000000000001,80
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.9000000000000001,97
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.95,120
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.975,145
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,incident,0.99,166
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.01,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.025,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.05,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.1,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.15000000000000002,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.2,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.25,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.3,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.35000000000000003,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.4,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.45,8
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.5,14
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.55,25
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.6000000000000001,31
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.6500000000000001,42
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.7000000000000001,51
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.7500000000000001,61
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.8,71
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.8500000000000001,87
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.9000000000000001,102
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.95,126
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.975,147
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,incident,0.99,170
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.01,0
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.025,0
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.05,0
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.1,0
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.15000000000000002,0
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.2,0
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.25,0
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.3,2
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.35000000000000003,38
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.4,93
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.45,152
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.5,207
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.55,260
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.6000000000000001,312
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.6500000000000001,366
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.7000000000000001,427
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.7500000000000001,489
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.8,563
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.8500000000000001,642
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.9000000000000001,757
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.95,914
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.975,1057
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,incident,0.99,1201
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.01,0
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.025,0
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.05,0
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.1,0
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.15000000000000002,0
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.2,0
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.25,0
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.3,0
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.35000000000000003,7
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.4,41
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.45,98
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.5,153
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.55,207
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.6000000000000001,260
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.6500000000000001,317
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.7000000000000001,378
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.7500000000000001,440
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.8,509
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.8500000000000001,596
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.9000000000000001,709
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.95,860
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.975,995
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,incident,0.99,1172
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.01,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.025,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.05,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.1,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.15000000000000002,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.2,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.25,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.3,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.35000000000000003,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.4,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.45,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.5,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.55,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.6000000000000001,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.6500000000000001,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.7000000000000001,0
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.7500000000000001,4
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.8,6
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.8500000000000001,6
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.9000000000000001,6
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.95,6
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.975,9
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,incident,0.99,12
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.01,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.025,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.05,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.1,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.15000000000000002,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.2,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.25,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.3,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.35000000000000003,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.4,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.45,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.5,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.55,0
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.6000000000000001,5
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.6500000000000001,6
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.7000000000000001,6
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.7500000000000001,6
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.8,11
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.8500000000000001,12
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.9000000000000001,15
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.95,18
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.975,23
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,incident,0.99,26
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.01,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.025,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.05,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.1,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.15000000000000002,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.2,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.25,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.3,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.35000000000000003,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.4,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.45,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.5,0
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.55,6
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.6000000000000001,7
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.6500000000000001,12
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.7000000000000001,17
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.7500000000000001,20
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.8,25
2020-06-21,Idaho,16,2020-06-22,deaths_on_cases,incident,0.8500000000000001,31
