week,state,state_code,date_created,model_type,weekly_count,quantile,deaths
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.025,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.05,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.1,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.2,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.25,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.3,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.4,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.45,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.5,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.55,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,12
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,16
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,18
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,18
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.8,18
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,20
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,24
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.95,24
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.975,28
2020-06-21,Alaska,02,2020-06-22,deaths_on_cases,cumulative,0.99,31
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.01,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.025,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.05,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.1,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.2,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.25,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.3,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.4,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.45,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.5,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.55,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.8,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.95,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.975,0
2020-06-21,American Samoa,60,2020-06-22,deaths_on_cases,cumulative,0.99,0
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.01,1349
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.025,1349
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.05,1349
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.1,1349
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,1349
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.2,1349
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.25,1349
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.3,1363
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,1393
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.4,1420
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.45,1447
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.5,1477
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.55,1506
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,1538
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,1565
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,1595
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,1631
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.8,1669
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,1714
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,1769
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.95,1858
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.975,1933
2020-06-21,Arizona,04,2020-06-22,deaths_on_cases,cumulative,0.99,2005
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.01,225
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.025,225
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.05,225
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.1,225
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,225
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.2,225
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.25,226
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.3,231
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,238
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.4,243
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.45,248
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.5,253
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.55,259
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,265
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,270
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,276
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,282
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.8,288
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,296
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,306
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.95,325
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.975,339
2020-06-21,Arkansas,05,2020-06-22,deaths_on_cases,cumulative,0.99,355
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.01,5515
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.025,5515
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.05,5515
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.1,5515
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,5515
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.2,5515
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.25,5517
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.3,5548
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,5609
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.4,5667
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.45,5730
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.5,5786
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.55,5850
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,5903
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,5972
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,6035
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,6102
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.8,6183
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,6275
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,6390
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.95,6560
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.975,6702
2020-06-21,California,06,2020-06-22,deaths_on_cases,cumulative,0.99,6899
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.01,1647
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.025,1647
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.05,1647
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.1,1647
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,1647
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.2,1647
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.25,1647
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.3,1647
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,1647
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.4,1647
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.45,1653
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.5,1692
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.55,1729
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,1767
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,1808
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,1851
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,1890
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.8,1949
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,2012
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,2081
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.95,2199
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.975,2298
2020-06-21,Colorado,08,2020-06-22,deaths_on_cases,cumulative,0.99,2412
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.01,4260
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.025,4260
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.05,4260
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.1,4260
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,4260
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.2,4260
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.25,4260
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.3,4260
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,4260
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.4,4260
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.45,4260
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.5,4292
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.55,4359
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,4434
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,4509
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,4590
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,4679
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.8,4766
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,4870
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,5001
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.95,5194
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.975,5373
2020-06-21,Connecticut,09,2020-06-22,deaths_on_cases,cumulative,0.99,5599
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.01,435
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.025,435
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.05,435
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.1,435
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,435
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.2,435
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.25,435
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.3,435
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,435
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.4,435
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.45,435
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.5,445
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.55,453
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,462
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,471
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,481
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,490
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.8,503
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,515
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,532
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.95,555
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.975,580
2020-06-21,Delaware,10,2020-06-22,deaths_on_cases,cumulative,0.99,601
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.01,533
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.025,533
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.05,533
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.1,533
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,533
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.2,533
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.25,533
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.3,533
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,533
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.4,533
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.45,541
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.5,547
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.55,558
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,564
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,575
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,584
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,594
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.8,604
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,620
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,635
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.95,659
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.975,680
2020-06-21,District of Columbia,11,2020-06-22,deaths_on_cases,cumulative,0.99,703
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.01,3161
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.025,3161
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.05,3161
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.1,3161
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,3161
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.2,3161
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.25,3161
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.3,3163
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,3199
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.4,3254
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.45,3313
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.5,3368
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.55,3421
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,3473
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,3527
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,3588
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,3650
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.8,3724
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,3803
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,3918
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.95,4075
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.975,4218
2020-06-21,Florida,12,2020-06-22,deaths_on_cases,cumulative,0.99,4362
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.01,2643
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.025,2643
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.05,2643
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.1,2643
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,2643
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.2,2643
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.25,2643
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.3,2643
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,2650
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.4,2684
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.45,2741
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.5,2796
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.55,2850
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,2903
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,2960
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,3021
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,3083
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.8,3152
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,3239
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,3352
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.95,3503
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.975,3638
2020-06-21,Georgia,13,2020-06-22,deaths_on_cases,cumulative,0.99,3815
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.01,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.025,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.05,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.1,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.2,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.25,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.3,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.4,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.45,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.5,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.55,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,5
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,9
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.8,11
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,11
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,11
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.95,11
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.975,14
2020-06-21,Guam,66,2020-06-22,deaths_on_cases,cumulative,0.99,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.01,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.025,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.05,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.1,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.15000000000000002,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.2,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.25,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.3,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.35000000000000003,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.4,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.45,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.5,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.55,17
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.6000000000000001,22
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.6500000000000001,23
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.7000000000000001,23
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.7500000000000001,23
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.8,28
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.8500000000000001,29
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.9000000000000001,32
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.95,35
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.975,40
2020-06-21,Hawaii,15,2020-06-22,deaths_on_cases,cumulative,0.99,43
