forecast_date,target,target_end_date,location,type,quantile,value
2020-07-19,1 wk ahead inc death,2020-07-25,28,quantile,0.7500000000000001,129
2020-07-19,1 wk ahead inc death,2020-07-25,28,quantile,0.8,134
2020-07-19,1 wk ahead inc death,2020-07-25,28,quantile,0.8500000000000001,142
2020-07-19,1 wk ahead inc death,2020-07-25,28,quantile,0.9000000000000001,151
2020-07-19,1 wk ahead inc death,2020-07-25,28,quantile,0.95,161
2020-07-19,1 wk ahead inc death,2020-07-25,28,quantile,0.975,172
2020-07-19,1 wk ahead inc death,2020-07-25,28,quantile,0.99,194
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.01,20
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.025,33
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.05,46
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.1,58
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.15000000000000002,68
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.2,77
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.25,85
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.3,91
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.35000000000000003,98
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.4,104
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.45,108
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.5,113
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.55,117
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.6000000000000001,122
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.6500000000000001,128
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.7000000000000001,133
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.7500000000000001,138
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.8,144
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.8500000000000001,152
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.9000000000000001,160
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.95,173
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.975,186
2020-07-19,2 wk ahead inc death,2020-08-01,28,quantile,0.99,196
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.01,17
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.025,33
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.05,43
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.1,59
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.15000000000000002,67
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.2,74
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.25,82
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.3,88
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.35000000000000003,94
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.4,99
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.45,103
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.5,109
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.55,116
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.6000000000000001,120
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.6500000000000001,126
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.7000000000000001,132
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.7500000000000001,138
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.8,144
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.8500000000000001,152
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.9000000000000001,163
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.95,174
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.975,185
2020-07-19,3 wk ahead inc death,2020-08-08,28,quantile,0.99,202
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.01,6
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.025,20
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.05,31
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.1,50
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.15000000000000002,61
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.2,71
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.25,77
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.3,82
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.35000000000000003,89
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.4,95
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.45,101
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.5,107
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.55,112
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.6000000000000001,119
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.6500000000000001,125
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.7000000000000001,132
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.7500000000000001,139
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.8,146
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.8500000000000001,155
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.9000000000000001,165
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.95,180
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.975,201
2020-07-19,4 wk ahead inc death,2020-08-15,28,quantile,0.99,214
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.01,0
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.025,7
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.05,12
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.1,23
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.15000000000000002,30
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.2,35
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.25,40
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.3,43
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.35000000000000003,47
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.4,51
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.45,56
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.5,60
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.55,63
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.6000000000000001,68
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.6500000000000001,72
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.7000000000000001,76
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.7500000000000001,81
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.8,86
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.8500000000000001,90
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.9000000000000001,97
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.95,106
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.975,115
2020-07-19,1 wk ahead inc death,2020-07-25,29,quantile,0.99,124
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.01,0
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.025,0
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.05,8
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.1,20
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.15000000000000002,26
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.2,32
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.25,38
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.3,42
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.35000000000000003,48
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.4,52
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.45,56
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.5,60
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.55,65
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.6000000000000001,69
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.6500000000000001,72
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.7000000000000001,77
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.7500000000000001,82
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.8,89
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.8500000000000001,96
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.9000000000000001,104
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.95,113
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.975,122
2020-07-19,2 wk ahead inc death,2020-08-01,29,quantile,0.99,135
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.01,0
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.025,0
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.05,5
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.1,20
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.15000000000000002,29
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.2,35
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.25,41
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.3,46
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.35000000000000003,52
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.4,58
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.45,62
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.5,66
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.55,70
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.6000000000000001,74
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.6500000000000001,77
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.7000000000000001,82
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.7500000000000001,88
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.8,94
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.8500000000000001,103
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.9000000000000001,112
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.95,121
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.975,132
2020-07-19,3 wk ahead inc death,2020-08-08,29,quantile,0.99,141
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.01,0
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.025,0
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.05,8
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.1,22
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.15000000000000002,29
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.2,38
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.25,43
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.3,49
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.35000000000000003,53
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.4,58
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.45,63
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.5,68
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.55,73
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.6000000000000001,78
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.6500000000000001,82
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.7000000000000001,89
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.7500000000000001,93
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.8,99
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.8500000000000001,106
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.9000000000000001,117
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.95,131
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.975,139
2020-07-19,4 wk ahead inc death,2020-08-15,29,quantile,0.99,152
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.01,1
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.025,2
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.05,3
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.1,4
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.15000000000000002,4
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.2,5
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.25,5
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.3,6
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.35000000000000003,6
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.4,6
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.45,7
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.5,7
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.55,7
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.6000000000000001,8
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.6500000000000001,8
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.7000000000000001,8
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.7500000000000001,9
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.8,9
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.8500000000000001,10
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.9000000000000001,11
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.95,12
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.975,13
2020-07-19,1 wk ahead inc death,2020-07-25,30,quantile,0.99,13
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.01,0
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.025,0
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.05,2
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.1,3
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.15000000000000002,4
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.2,5
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.25,6
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.3,6
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.35000000000000003,7
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.4,7
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.45,8
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.5,8
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.55,9
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.6000000000000001,9
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.6500000000000001,10
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.7000000000000001,10
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.7500000000000001,11
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.8,11
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.8500000000000001,12
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.9000000000000001,13
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.95,14
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.975,16
2020-07-19,2 wk ahead inc death,2020-08-01,30,quantile,0.99,17
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.01,0
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.025,0
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.05,1
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.1,3
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.15000000000000002,4
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.2,5
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.25,6
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.3,7
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.35000000000000003,8
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.4,8
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.45,9
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.5,10
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.55,10
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.6000000000000001,11
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.6500000000000001,11
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.7000000000000001,12
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.7500000000000001,13
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.8,14
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.8500000000000001,15
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.9000000000000001,16
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.95,18
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.975,19
2020-07-19,3 wk ahead inc death,2020-08-08,30,quantile,0.99,21
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.01,0
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.025,0
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.05,0
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.1,2
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.15000000000000002,3
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.2,5
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.25,6
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.3,7
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.35000000000000003,8
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.4,9
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.45,10
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.5,11
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.55,11
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.6000000000000001,12
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.6500000000000001,13
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.7000000000000001,14
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.7500000000000001,15
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.8,16
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.8500000000000001,17
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.9000000000000001,19
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.95,21
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.975,23
2020-07-19,4 wk ahead inc death,2020-08-15,30,quantile,0.99,25
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.01,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.025,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.05,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.1,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.15000000000000002,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.2,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.25,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.3,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.35000000000000003,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.4,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.45,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.5,0
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.55,2
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.6000000000000001,4
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.6500000000000001,5
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.7000000000000001,7
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.7500000000000001,9
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.8,11
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.8500000000000001,14
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.9000000000000001,17
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.95,21
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.975,25
2020-07-19,1 wk ahead inc death,2020-07-25,31,quantile,0.99,30
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.01,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.025,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.05,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.1,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.15000000000000002,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.2,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.25,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.3,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.35000000000000003,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.4,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.45,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.5,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.55,0
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.6000000000000001,1
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.6500000000000001,3
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.7000000000000001,5
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.7500000000000001,8
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.8,12
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.8500000000000001,15
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.9000000000000001,19
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.95,24
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.975,30
2020-07-19,2 wk ahead inc death,2020-08-01,31,quantile,0.99,36
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.01,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.025,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.05,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.1,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.15000000000000002,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.2,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.25,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.3,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.35000000000000003,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.4,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.45,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.5,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.55,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.6000000000000001,0
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.6500000000000001,1
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.7000000000000001,4
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.7500000000000001,8
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.8,12
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.8500000000000001,17
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.9000000000000001,23
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.95,31
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.975,36
2020-07-19,3 wk ahead inc death,2020-08-08,31,quantile,0.99,45
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.01,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.025,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.05,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.1,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.15000000000000002,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.2,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.25,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.3,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.35000000000000003,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.4,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.45,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.5,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.55,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.6000000000000001,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.6500000000000001,0
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.7000000000000001,3
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.7500000000000001,7
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.8,12
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.8500000000000001,17
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.9000000000000001,23
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.95,34
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.975,44
2020-07-19,4 wk ahead inc death,2020-08-15,31,quantile,0.99,54
2020-07-19,1 wk ahead inc death,2020-07-25,32,quantile,0.01,16
2020-07-19,1 wk ahead inc death,2020-07-25,32,quantile,0.025,21
2020-07-19,1 wk ahead inc death,2020-07-25,32,quantile,0.05,25
2020-07-19,1 wk ahead inc death,2020-07-25,32,quantile,0.1,32
2020-07-19,1 wk ahead inc death,2020-07-25,32,quantile,0.15000000000000002,36
2020-07-19,1 wk ahead inc death,2020-07-25,32,quantile,0.2,40
2020-07-19,1 wk ahead inc death,2020-07-25,32,quantile,0.25,43
2020-07-19,1 wk ahead inc death,2020-07-25,32,quantile,0.3,45
