region,date,confirm
Alabama,2021-04-05,109
Alabama,2021-04-06,196
Alabama,2021-04-07,338
Alabama,2021-04-08,464
Alabama,2021-04-09,318
Alabama,2021-04-10,354
Alabama,2021-04-11,311
Alabama,2021-04-12,172
Alabama,2021-04-13,1432
Alabama,2021-04-14,277
Alabama,2021-04-15,421
Alabama,2021-04-16,422
Alabama,2021-04-17,508
Alabama,2021-04-18,270
Alabama,2021-04-19,111
Alabama,2021-04-20,1443
Alabama,2021-04-21,412
Alabama,2021-04-22,682
Alabama,2021-04-23,428
Alabama,2021-04-24,421
Alabama,2021-04-25,233
Alabama,2021-04-26,217
Alabama,2021-04-27,359
Alabama,2021-04-28,376
Alabama,2021-04-29,430
Alabama,2021-04-30,409
Alabama,2021-05-01,387
Alabama,2021-05-02,288
Alabama,2021-05-03,187
Alabama,2021-05-04,0
Alabama,2021-05-05,662
Alabama,2021-05-06,565
Alabama,2021-05-07,314
Alabama,2021-05-08,419
Alabama,2021-05-09,244
Alabama,2021-05-10,106
Alabama,2021-05-11,310
Alabama,2021-05-12,347
Alabama,2021-05-13,1144
Alabama,2021-05-14,4918
Alabama,2021-05-15,2016
Alabama,2021-05-16,254
Alabama,2021-05-17,184
Alabama,2021-05-18,336
Alabama,2021-05-19,288
Alabama,2021-05-20,339
Alabama,2021-05-21,443
Alabama,2021-05-22,255
Alabama,2021-05-23,196
Alabama,2021-05-24,132
Alabama,2021-05-25,306
Alabama,2021-05-26,269
Alabama,2021-05-27,346
Alabama,2021-05-28,228
Alabama,2021-05-29,0
Alabama,2021-05-30,0
Alabama,2021-05-31,0
Alabama,2021-06-01,640
Alabama,2021-06-02,553
Alabama,2021-06-03,430
Alabama,2021-06-04,557
Alabama,2021-06-05,0
Alabama,2021-06-06,0
Alabama,2021-06-07,739
Alabama,2021-06-08,216
Alabama,2021-06-09,305
Alabama,2021-06-10,290
Alabama,2021-06-11,188
Alabama,2021-06-12,0
Alabama,2021-06-13,0
Alabama,2021-06-14,550
Alabama,2021-06-15,290
Alabama,2021-06-16,160
Alabama,2021-06-17,0
Alabama,2021-06-18,334
Alabama,2021-06-19,0
Alabama,2021-06-20,0
Alabama,2021-06-21,356
Alabama,2021-06-22,0
Alabama,2021-06-23,381
Alabama,2021-06-24,0
Alabama,2021-06-25,540
Alabama,2021-06-26,0
Alaska,2021-04-05,500
Alaska,2021-04-06,80
Alaska,2021-04-07,222
Alaska,2021-04-08,228
Alaska,2021-04-09,251
Alaska,2021-04-10,0
Alaska,2021-04-11,0
Alaska,2021-04-12,398
Alaska,2021-04-13,156
Alaska,2021-04-14,200
Alaska,2021-04-15,194
Alaska,2021-04-16,191
Alaska,2021-04-17,0
Alaska,2021-04-18,0
Alaska,2021-04-19,449
Alaska,2021-04-20,109
Alaska,2021-04-21,201
Alaska,2021-04-22,229
Alaska,2021-04-23,150
Alaska,2021-04-24,0
Alaska,2021-04-25,0
Alaska,2021-04-26,450
Alaska,2021-04-27,138
