date,confirm,region
2020-12-11,91,Arizona
2020-12-12,77,Arizona
2020-12-13,35,Arizona
2020-09-21,16,Arkansas
2020-09-22,12,Arkansas
2020-09-23,20,Arkansas
2020-09-24,17,Arkansas
2020-09-25,20,Arkansas
2020-09-26,19,Arkansas
2020-09-27,23,Arkansas
2020-09-28,21,Arkansas
2020-09-29,21,Arkansas
2020-09-30,19,Arkansas
2020-10-01,15,Arkansas
2020-10-02,7,Arkansas
2020-10-03,16,Arkansas
2020-10-04,18,Arkansas
2020-10-05,22,Arkansas
2020-10-06,22,Arkansas
2020-10-07,13,Arkansas
2020-10-08,21,Arkansas
2020-10-09,27,Arkansas
2020-10-10,22,Arkansas
2020-10-11,17,Arkansas
2020-10-12,17,Arkansas
2020-10-13,25,Arkansas
2020-10-14,23,Arkansas
2020-10-15,11,Arkansas
2020-10-16,20,Arkansas
2020-10-17,19,Arkansas
2020-10-18,20,Arkansas
2020-10-19,10,Arkansas
2020-10-20,14,Arkansas
2020-10-21,23,Arkansas
2020-10-22,21,Arkansas
2020-10-23,10,Arkansas
2020-10-24,15,Arkansas
2020-10-25,15,Arkansas
2020-10-26,21,Arkansas
2020-10-27,24,Arkansas
2020-10-28,18,Arkansas
2020-10-29,19,Arkansas
2020-10-30,6,Arkansas
2020-10-31,25,Arkansas
2020-11-01,33,Arkansas
2020-11-02,27,Arkansas
2020-11-03,18,Arkansas
2020-11-04,23,Arkansas
2020-11-05,11,Arkansas
2020-11-06,19,Arkansas
2020-11-07,12,Arkansas
2020-11-08,17,Arkansas
2020-11-09,23,Arkansas
2020-11-10,4,Arkansas
2020-11-11,14,Arkansas
2020-11-12,18,Arkansas
2020-11-13,4,Arkansas
2020-11-14,11,Arkansas
2020-11-15,24,Arkansas
2020-11-16,42,Arkansas
2020-11-17,20,Arkansas
2020-11-18,30,Arkansas
2020-11-19,22,Arkansas
2020-11-20,24,Arkansas
2020-11-21,16,Arkansas
2020-11-22,20,Arkansas
2020-11-23,30,Arkansas
2020-11-24,18,Arkansas
2020-11-25,20,Arkansas
2020-11-26,11,Arkansas
2020-11-27,0,Arkansas
2020-11-28,13,Arkansas
2020-11-29,21,Arkansas
2020-11-30,32,Arkansas
2020-12-01,10,Arkansas
2020-12-02,10,Arkansas
2020-12-03,33,Arkansas
2020-12-04,31,Arkansas
2020-12-05,34,Arkansas
2020-12-06,40,Arkansas
2020-12-07,53,Arkansas
2020-12-08,39,Arkansas
2020-12-09,34,Arkansas
2020-12-10,34,Arkansas
2020-12-11,55,Arkansas
2020-12-12,36,Arkansas
2020-12-13,34,Arkansas
2020-09-21,40,California
2020-09-22,133,California
2020-09-23,102,California
2020-09-24,102,California
2020-09-25,123,California
2020-09-26,67,California
2020-09-27,23,California
2020-09-28,27,California
2020-09-29,149,California
2020-09-30,103,California
2020-10-01,88,California
2020-10-02,81,California
2020-10-03,61,California
2020-10-04,32,California
2020-10-05,24,California
2020-10-06,73,California
2020-10-07,94,California
2020-10-08,80,California
2020-10-09,68,California
2020-10-10,81,California
2020-10-11,12,California
2020-10-12,7,California
2020-10-13,58,California
2020-10-14,85,California
2020-10-15,103,California
2020-10-16,78,California
2020-10-17,46,California
2020-10-18,23,California
2020-10-19,3,California
2020-10-20,73,California
2020-10-21,112,California
2020-10-22,89,California
2020-10-23,49,California
2020-10-24,38,California
2020-10-25,15,California
2020-10-26,28,California
2020-10-27,74,California
2020-10-28,69,California
2020-10-29,30,California
2020-10-30,59,California
2020-10-31,41,California
2020-11-01,12,California
2020-11-02,18,California
2020-11-03,56,California
2020-11-04,63,California
2020-11-05,52,California
2020-11-06,71,California
2020-11-07,30,California
2020-11-08,12,California
2020-11-09,48,California
2020-11-10,45,California
2020-11-11,42,California
2020-11-12,27,California
2020-11-13,70,California
2020-11-14,48,California
2020-11-15,9,California
2020-11-16,26,California
2020-11-17,59,California
2020-11-18,106,California
2020-11-19,89,California
2020-11-20,98,California
2020-11-21,32,California
2020-11-22,54,California
2020-11-23,27,California
2020-11-24,109,California
2020-11-25,106,California
2020-11-26,57,California
2020-11-27,64,California
2020-11-28,27,California
2020-11-29,35,California
2020-11-30,22,California
2020-12-01,131,California
2020-12-02,106,California
2020-12-03,143,California
2020-12-04,181,California
2020-12-05,136,California
2020-12-06,58,California
2020-12-07,87,California
2020-12-08,190,California
2020-12-09,206,California
2020-12-10,192,California
2020-12-11,184,California
2020-12-12,171,California
2020-12-13,82,California
2020-09-21,4,Colorado
2020-09-22,7,Colorado
2020-09-23,5,Colorado
2020-09-24,3,Colorado
2020-09-25,1,Colorado
2020-09-26,6,Colorado
2020-09-27,1,Colorado
2020-09-28,3,Colorado
2020-09-29,2,Colorado
2020-09-30,5,Colorado
2020-10-01,3,Colorado
2020-10-02,3,Colorado
2020-10-03,3,Colorado
2020-10-04,8,Colorado
2020-10-05,1,Colorado
2020-10-06,12,Colorado
2020-10-07,4,Colorado
2020-10-08,10,Colorado
2020-10-09,8,Colorado
2020-10-10,9,Colorado
2020-10-11,1,Colorado
2020-10-12,3,Colorado
2020-10-13,37,Colorado
2020-10-14,7,Colorado
2020-10-15,2,Colorado
2020-10-16,10,Colorado
2020-10-17,4,Colorado
2020-10-18,0,Colorado
2020-10-19,4,Colorado
2020-10-20,2,Colorado
2020-10-21,12,Colorado
2020-10-22,4,Colorado
2020-10-23,13,Colorado
2020-10-24,7,Colorado
2020-10-25,5,Colorado
2020-10-26,3,Colorado
2020-10-27,10,Colorado
2020-10-28,13,Colorado
2020-10-29,19,Colorado
2020-10-30,10,Colorado
2020-10-31,7,Colorado
2020-11-01,3,Colorado
2020-11-02,4,Colorado
2020-11-03,19,Colorado
2020-11-04,22,Colorado
2020-11-05,20,Colorado
2020-11-06,23,Colorado
2020-11-07,13,Colorado
2020-11-08,5,Colorado
2020-11-09,14,Colorado
2020-11-10,19,Colorado
2020-11-11,16,Colorado
2020-11-12,25,Colorado
2020-11-13,36,Colorado
2020-11-14,21,Colorado
2020-11-15,21,Colorado
2020-11-16,32,Colorado
2020-11-17,30,Colorado
2020-11-18,43,Colorado
2020-11-19,79,Colorado
2020-11-20,15,Colorado
2020-11-21,42,Colorado
2020-11-22,19,Colorado
2020-11-23,4,Colorado
2020-11-24,50,Colorado
2020-11-25,46,Colorado
2020-11-26,51,Colorado
2020-11-27,20,Colorado
2020-11-28,6,Colorado
2020-11-29,20,Colorado
2020-11-30,34,Colorado
2020-12-01,72,Colorado
2020-12-02,84,Colorado
2020-12-03,127,Colorado
2020-12-04,18,Colorado
2020-12-05,19,Colorado
2020-12-06,0,Colorado
2020-12-07,2,Colorado
2020-12-08,14,Colorado
2020-12-09,14,Colorado
2020-12-10,120,Colorado
2020-12-11,87,Colorado
2020-12-12,25,Colorado
2020-12-13,87,Colorado
2020-09-21,3,Connecticut
2020-09-22,1,Connecticut
2020-09-23,1,Connecticut
2020-09-24,2,Connecticut
2020-09-25,2,Connecticut
2020-09-26,0,Connecticut
2020-09-27,0,Connecticut
2020-09-28,2,Connecticut
2020-09-29,2,Connecticut
2020-09-30,3,Connecticut
2020-10-01,3,Connecticut
2020-10-02,2,Connecticut
2020-10-03,0,Connecticut
2020-10-04,0,Connecticut
2020-10-05,4,Connecticut
2020-10-06,4,Connecticut
2020-10-07,1,Connecticut
2020-10-08,5,Connecticut
2020-10-09,3,Connecticut
2020-10-10,0,Connecticut
2020-10-11,0,Connecticut
2020-10-12,2,Connecticut
2020-10-13,1,Connecticut
2020-10-14,4,Connecticut
2020-10-15,3,Connecticut
2020-10-16,2,Connecticut
2020-10-17,0,Connecticut
2020-10-18,0,Connecticut
2020-10-19,12,Connecticut
2020-10-20,5,Connecticut
2020-10-21,8,Connecticut
2020-10-22,2,Connecticut
2020-10-23,8,Connecticut
2020-10-24,0,Connecticut
2020-10-25,0,Connecticut
2020-10-26,12,Connecticut
2020-10-27,6,Connecticut
2020-10-28,9,Connecticut
2020-10-29,5,Connecticut
2020-10-30,7,Connecticut
2020-10-31,0,Connecticut
2020-11-01,0,Connecticut
2020-11-02,11,Connecticut
2020-11-03,8,Connecticut
2020-11-04,10,Connecticut
2020-11-05,11,Connecticut
2020-11-06,15,Connecticut
2020-11-07,0,Connecticut
2020-11-08,0,Connecticut
2020-11-09,27,Connecticut
2020-11-10,9,Connecticut
2020-11-11,9,Connecticut
2020-11-12,10,Connecticut
2020-11-13,11,Connecticut
2020-11-14,0,Connecticut
2020-11-15,0,Connecticut
2020-11-16,22,Connecticut
2020-11-17,12,Connecticut
2020-11-18,13,Connecticut
2020-11-19,21,Connecticut
2020-11-20,23,Connecticut
2020-11-21,0,Connecticut
2020-11-22,0,Connecticut
2020-11-23,43,Connecticut
2020-11-24,10,Connecticut
2020-11-25,45,Connecticut
2020-11-26,0,Connecticut
2020-11-27,35,Connecticut
2020-11-28,0,Connecticut
2020-11-29,0,Connecticut
2020-11-30,59,Connecticut
2020-12-01,20,Connecticut
2020-12-02,51,Connecticut
2020-12-03,20,Connecticut
2020-12-04,35,Connecticut
2020-12-05,0,Connecticut
2020-12-06,0,Connecticut
2020-12-07,78,Connecticut
2020-12-08,18,Connecticut
2020-12-09,43,Connecticut
2020-12-10,42,Connecticut
2020-12-11,36,Connecticut
2020-12-12,0,Connecticut
2020-12-13,0,Connecticut
2020-09-21,6,Delaware
2020-09-22,1,Delaware
2020-09-23,1,Delaware
2020-09-24,1,Delaware
2020-09-25,1,Delaware
2020-09-26,2,Delaware
2020-09-27,0,Delaware
2020-09-28,1,Delaware
2020-09-29,1,Delaware
2020-09-30,1,Delaware
2020-10-01,0,Delaware
2020-10-02,6,Delaware
2020-10-03,3,Delaware
2020-10-04,0,Delaware
2020-10-05,0,Delaware
2020-10-06,1,Delaware
2020-10-07,3,Delaware
2020-10-08,2,Delaware
2020-10-09,0,Delaware
2020-10-10,2,Delaware
2020-10-11,1,Delaware
2020-10-12,2,Delaware
2020-10-13,3,Delaware
2020-10-14,1,Delaware
2020-10-15,1,Delaware
2020-10-16,1,Delaware
2020-10-17,2,Delaware
2020-10-18,1,Delaware
2020-10-19,1,Delaware
2020-10-20,2,Delaware
2020-10-21,2,Delaware
2020-10-22,0,Delaware
2020-10-23,8,Delaware
2020-10-24,2,Delaware
2020-10-25,1,Delaware
2020-10-26,4,Delaware
2020-10-27,1,Delaware
2020-10-28,2,Delaware
2020-10-29,1,Delaware
2020-10-30,15,Delaware
2020-10-31,4,Delaware
2020-11-01,2,Delaware
2020-11-02,0,Delaware
2020-11-03,2,Delaware
2020-11-04,0,Delaware
2020-11-05,4,Delaware
2020-11-06,0,Delaware
2020-11-07,0,Delaware
2020-11-08,2,Delaware
2020-11-09,1,Delaware
2020-11-10,3,Delaware
2020-11-11,2,Delaware
2020-11-12,8,Delaware
2020-11-13,2,Delaware
2020-11-14,2,Delaware
2020-11-15,0,Delaware
2020-11-16,0,Delaware
2020-11-17,3,Delaware
2020-11-18,3,Delaware
2020-11-19,0,Delaware
2020-11-20,4,Delaware
2020-11-21,0,Delaware
2020-11-22,2,Delaware
2020-11-23,4,Delaware
2020-11-24,5,Delaware
2020-11-25,3,Delaware
2020-11-26,1,Delaware
2020-11-27,2,Delaware
2020-11-28,0,Delaware
2020-11-29,7,Delaware
2020-11-30,2,Delaware
2020-12-01,5,Delaware
2020-12-02,2,Delaware
2020-12-03,0,Delaware
2020-12-04,3,Delaware
2020-12-05,0,Delaware
2020-12-06,11,Delaware
2020-12-07,0,Delaware
2020-12-08,10,Delaware
2020-12-09,0,Delaware
2020-12-10,3,Delaware
2020-12-11,1,Delaware
2020-12-12,8,Delaware
2020-12-13,1,Delaware
2020-09-21,1,District of Columbia
2020-09-22,0,District of Columbia
2020-09-23,0,District of Columbia
2020-09-24,0,District of Columbia
2020-09-25,2,District of Columbia
2020-09-26,1,District of Columbia
2020-09-27,0,District of Columbia
2020-09-28,0,District of Columbia
2020-09-29,2,District of Columbia
2020-09-30,1,District of Columbia
2020-10-01,1,District of Columbia
2020-10-02,1,District of Columbia
2020-10-03,0,District of Columbia
2020-10-04,2,District of Columbia
2020-10-05,0,District of Columbia
2020-10-06,0,District of Columbia
2020-10-07,0,District of Columbia
2020-10-08,3,District of Columbia
2020-10-09,0,District of Columbia
2020-10-10,2,District of Columbia
2020-10-11,1,District of Columbia
2020-10-12,0,District of Columbia
2020-10-13,0,District of Columbia
2020-10-14,1,District of Columbia
2020-10-15,0,District of Columbia
2020-10-16,3,District of Columbia
2020-10-17,0,District of Columbia
2020-10-18,0,District of Columbia
2020-10-19,0,District of Columbia
2020-10-20,1,District of Columbia
2020-10-21,0,District of Columbia
2020-10-22,0,District of Columbia
2020-10-23,0,District of Columbia
2020-10-24,0,District of Columbia
2020-10-25,0,District of Columbia
2020-10-26,0,District of Columbia
2020-10-27,2,District of Columbia
2020-10-28,0,District of Columbia
2020-10-29,1,District of Columbia
2020-10-30,1,District of Columbia
2020-10-31,0,District of Columbia
2020-11-01,0,District of Columbia
2020-11-02,1,District of Columbia
2020-11-03,0,District of Columbia
2020-11-04,0,District of Columbia
2020-11-05,3,District of Columbia
2020-11-06,2,District of Columbia
2020-11-07,2,District of Columbia
2020-11-08,0,District of Columbia
2020-11-09,1,District of Columbia
2020-11-10,2,District of Columbia
2020-11-11,0,District of Columbia
2020-11-12,0,District of Columbia
2020-11-13,0,District of Columbia
2020-11-14,1,District of Columbia
2020-11-15,2,District of Columbia
2020-11-16,0,District of Columbia
2020-11-17,0,District of Columbia
2020-11-18,5,District of Columbia
2020-11-19,2,District of Columbia
2020-11-20,2,District of Columbia
2020-11-21,1,District of Columbia
2020-11-22,0,District of Columbia
2020-11-23,2,District of Columbia
2020-11-24,1,District of Columbia
2020-11-25,4,District of Columbia
2020-11-26,0,District of Columbia
2020-11-27,0,District of Columbia
2020-11-28,1,District of Columbia
2020-11-29,2,District of Columbia
2020-11-30,0,District of Columbia
2020-12-01,5,District of Columbia
2020-12-02,5,District of Columbia
2020-12-03,2,District of Columbia
2020-12-04,1,District of Columbia
2020-12-05,2,District of Columbia
2020-12-06,2,District of Columbia
2020-12-07,4,District of Columbia
2020-12-08,0,District of Columbia
2020-12-09,3,District of Columbia
2020-12-10,4,District of Columbia
2020-12-11,1,District of Columbia
2020-12-12,4,District of Columbia
2020-12-13,2,District of Columbia
2020-09-21,21,Florida
2020-09-22,99,Florida
2020-09-23,202,Florida
2020-09-24,177,Florida
2020-09-25,120,Florida
2020-09-26,107,Florida
2020-09-27,10,Florida
2020-09-28,5,Florida
2020-09-29,5,Florida
2020-09-30,174,Florida
2020-10-01,127,Florida
2020-10-02,110,Florida
2020-10-03,74,Florida
2020-10-04,43,Florida
2020-10-05,41,Florida
2020-10-06,55,Florida
2020-10-07,137,Florida
2020-10-08,164,Florida
2020-10-09,118,Florida
2020-10-10,0,Florida
2020-10-11,178,Florida
2020-10-12,48,Florida
2020-10-13,119,Florida
2020-10-14,64,Florida
2020-10-15,141,Florida
2020-10-16,94,Florida
2020-10-17,87,Florida
2020-10-18,50,Florida
2020-10-19,54,Florida
2020-10-20,84,Florida
2020-10-21,105,Florida
2020-10-22,57,Florida
2020-10-23,73,Florida
2020-10-24,77,Florida
2020-10-25,12,Florida
2020-10-26,20,Florida
2020-10-27,56,Florida
2020-10-28,66,Florida
2020-10-29,77,Florida
2020-10-30,72,Florida
2020-10-31,41,Florida
2020-11-01,28,Florida
2020-11-02,45,Florida
2020-11-03,56,Florida
2020-11-04,32,Florida
2020-11-05,39,Florida
2020-11-06,53,Florida
2020-11-07,86,Florida
2020-11-08,21,Florida
2020-11-09,58,Florida
2020-11-10,69,Florida
2020-11-11,52,Florida
2020-11-12,72,Florida
2020-11-13,73,Florida
2020-11-14,44,Florida
2020-11-15,29,Florida
2020-11-16,41,Florida
2020-11-17,85,Florida
2020-11-18,87,Florida
2020-11-19,79,Florida
2020-11-20,79,Florida
2020-11-21,41,Florida
2020-11-22,61,Florida
2020-11-23,94,Florida
2020-11-24,72,Florida
2020-11-25,97,Florida
2020-11-26,0,Florida
2020-11-27,109,Florida
2020-11-28,79,Florida
2020-11-29,58,Florida
2020-11-30,97,Florida
2020-12-01,82,Florida
2020-12-02,97,Florida
2020-12-03,98,Florida
2020-12-04,120,Florida
2020-12-05,90,Florida
2020-12-06,93,Florida
2020-12-07,105,Florida
2020-12-08,96,Florida
2020-12-09,84,Florida
2020-12-10,129,Florida
2020-12-11,123,Florida
2020-12-12,71,Florida
2020-12-13,81,Florida
2020-09-21,2,Georgia
2020-09-22,69,Georgia
2020-09-23,96,Georgia
2020-09-24,47,Georgia
2020-09-25,58,Georgia
2020-09-26,40,Georgia
2020-09-27,32,Georgia
2020-09-28,15,Georgia
2020-09-29,33,Georgia
2020-09-30,27,Georgia
2020-10-01,42,Georgia
2020-10-02,43,Georgia
2020-10-03,27,Georgia
2020-10-04,29,Georgia
2020-10-05,30,Georgia
2020-10-06,37,Georgia
2020-10-07,30,Georgia
2020-10-08,35,Georgia
2020-10-09,54,Georgia
2020-10-10,45,Georgia
2020-10-11,23,Georgia
2020-10-12,13,Georgia
2020-10-13,25,Georgia
2020-10-14,16,Georgia
2020-10-15,22,Georgia
2020-10-16,64,Georgia
2020-10-17,51,Georgia
2020-10-18,31,Georgia
2020-10-19,19,Georgia
2020-10-20,17,Georgia
2020-10-21,30,Georgia
2020-10-22,25,Georgia
2020-10-23,37,Georgia
2020-10-24,42,Georgia
2020-10-25,1,Georgia
2020-10-26,18,Georgia
2020-10-27,17,Georgia
2020-10-28,32,Georgia
2020-10-29,47,Georgia
2020-10-30,32,Georgia
2020-10-31,24,Georgia
2020-11-01,2,Georgia
2020-11-02,18,Georgia
2020-11-03,18,Georgia
2020-11-04,43,Georgia
2020-11-05,56,Georgia
2020-11-06,30,Georgia
2020-11-07,39,Georgia
2020-11-08,1,Georgia
2020-11-09,29,Georgia
2020-11-10,53,Georgia
2020-11-11,76,Georgia
2020-11-12,75,Georgia
2020-11-13,24,Georgia
2020-11-14,51,Georgia
2020-11-15,1,Georgia
2020-11-16,10,Georgia
2020-11-17,41,Georgia
2020-11-18,57,Georgia
2020-11-19,37,Georgia
2020-11-20,40,Georgia
2020-11-21,37,Georgia
2020-11-22,19,Georgia
2020-11-23,17,Georgia
2020-11-24,6,Georgia
2020-11-25,76,Georgia
2020-11-26,39,Georgia
2020-11-27,44,Georgia
2020-11-28,44,Georgia
2020-11-29,18,Georgia
2020-11-30,10,Georgia
2020-12-01,63,Georgia
2020-12-02,52,Georgia
2020-12-03,81,Georgia
2020-12-04,77,Georgia
2020-12-05,68,Georgia
2020-12-06,13,Georgia
2020-12-07,45,Georgia
2020-12-08,22,Georgia
2020-12-09,48,Georgia
2020-12-10,54,Georgia
2020-12-11,56,Georgia
2020-12-12,44,Georgia
2020-12-13,1,Georgia
2020-09-21,1,Guam
2020-09-22,2,Guam
2020-09-23,0,Guam
2020-09-24,1,Guam
2020-09-25,1,Guam
2020-09-26,3,Guam
2020-09-27,0,Guam
2020-09-28,4,Guam
2020-09-29,1,Guam
2020-09-30,2,Guam
2020-10-01,0,Guam
2020-10-02,1,Guam
2020-10-03,1,Guam
2020-10-04,0,Guam
2020-10-05,4,Guam
2020-10-06,0,Guam
2020-10-07,2,Guam
2020-10-08,1,Guam
2020-10-09,0,Guam
2020-10-10,0,Guam
2020-10-11,2,Guam
2020-10-12,0,Guam
2020-10-13,1,Guam
2020-10-14,0,Guam
2020-10-15,1,Guam
2020-10-16,1,Guam
2020-10-17,0,Guam
2020-10-18,3,Guam
2020-10-19,0,Guam
2020-10-20,1,Guam
2020-10-21,2,Guam
2020-10-22,0,Guam
2020-10-23,0,Guam
2020-10-24,2,Guam
2020-10-25,0,Guam
2020-10-26,4,Guam
2020-10-27,0,Guam
2020-10-28,2,Guam
2020-10-29,1,Guam
2020-10-30,1,Guam
2020-10-31,0,Guam
2020-11-01,0,Guam
2020-11-02,0,Guam
2020-11-03,1,Guam
2020-11-04,3,Guam
2020-11-05,2,Guam
2020-11-06,3,Guam
2020-11-07,1,Guam
2020-11-08,0,Guam
2020-11-09,1,Guam
2020-11-10,1,Guam
2020-11-11,0,Guam
2020-11-12,0,Guam
2020-11-13,2,Guam
2020-11-14,0,Guam
2020-11-15,1,Guam
2020-11-16,4,Guam
2020-11-17,2,Guam
2020-11-18,0,Guam
2020-11-19,1,Guam
2020-11-20,2,Guam
2020-11-21,1,Guam
2020-11-22,2,Guam
2020-11-23,0,Guam
2020-11-24,1,Guam
2020-11-25,2,Guam
2020-11-26,2,Guam
2020-11-27,1,Guam
2020-11-28,0,Guam
2020-11-29,0,Guam
2020-11-30,0,Guam
2020-12-01,0,Guam
2020-12-02,0,Guam
2020-12-03,0,Guam
2020-12-04,1,Guam
2020-12-05,0,Guam
2020-12-06,0,Guam
2020-12-07,0,Guam
2020-12-08,0,Guam
2020-12-09,0,Guam
