region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Alabama,2020-08-31,,estimate,-0.001,-0.006,0.028,-0.057,-0.022,-0.009,0.005,0.012,0.031
Alabama,2020-09-01,,estimate,-0.002,-0.006,0.027,-0.055,-0.022,-0.009,0.005,0.012,0.03
Alabama,2020-09-02,,estimate,-0.002,-0.006,0.026,-0.054,-0.021,-0.008,0.004,0.011,0.029
Alabama,2020-09-03,,estimate,-0.002,-0.006,0.025,-0.053,-0.021,-0.008,0.004,0.011,0.028
Alabama,2020-09-04,,estimate,-0.002,-0.006,0.024,-0.05,-0.02,-0.008,0.004,0.011,0.027
Alabama,2020-09-05,,estimate,-0.001,-0.005,0.023,-0.048,-0.019,-0.008,0.004,0.011,0.026
Alabama,2020-09-06,,estimate,-0.001,-0.005,0.023,-0.047,-0.018,-0.008,0.004,0.011,0.025
Alabama,2020-09-07,,estimate,-0.001,-0.005,0.022,-0.045,-0.017,-0.007,0.004,0.01,0.024
Alabama,2020-09-08,,estimate,-0.001,-0.004,0.021,-0.043,-0.017,-0.006,0.004,0.01,0.024
Alabama,2020-09-09,,estimate,-0.001,-0.004,0.02,-0.042,-0.015,-0.006,0.004,0.01,0.024
Alabama,2020-09-10,,estimate,0,-0.003,0.02,-0.04,-0.015,-0.005,0.004,0.01,0.023
Alabama,2020-09-11,,estimate,0,-0.003,0.019,-0.039,-0.014,-0.005,0.004,0.01,0.023
Alabama,2020-09-12,,estimate,0.001,-0.002,0.018,-0.037,-0.013,-0.004,0.005,0.011,0.023
Alabama,2020-09-13,,estimate,0.002,-0.001,0.018,-0.035,-0.011,-0.003,0.005,0.011,0.023
Alabama,2020-09-14,,estimate,0.002,-0.001,0.017,-0.033,-0.01,-0.002,0.006,0.012,0.023
Alabama,2020-09-15,,estimate,0.003,0,0.017,-0.03,-0.009,-0.001,0.007,0.012,0.023
Alabama,2020-09-16,,estimate,0.003,0.001,0.016,-0.028,-0.008,0,0.007,0.012,0.023
Alabama,2020-09-17,,estimate,0.004,0.002,0.016,-0.027,-0.006,0.001,0.008,0.013,0.024
Alabama,2020-09-18,,estimate,0.005,0.003,0.015,-0.024,-0.005,0.001,0.008,0.013,0.025
Alabama,2020-09-19,,estimate,0.006,0.004,0.015,-0.023,-0.004,0.002,0.009,0.014,0.025
Alabama,2020-09-20,,estimate,0.006,0.005,0.015,-0.02,-0.003,0.003,0.009,0.014,0.027
Alabama,2020-09-21,,estimate,0.007,0.006,0.015,-0.019,-0.002,0.004,0.01,0.014,0.028
Alabama,2020-09-22,,estimate,0.008,0.007,0.015,-0.018,-0.001,0.005,0.011,0.015,0.029
Alabama,2020-09-23,,estimate,0.009,0.008,0.015,-0.016,0,0.006,0.011,0.015,0.031
Alabama,2020-09-24,,estimate,0.009,0.009,0.015,-0.015,0.001,0.006,0.011,0.016,0.032
