region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Guam,2021-01-05,,forecast,2,34,208,0,0,1,3,10,108
Guam,2021-01-04,,forecast,2,35,213,0,0,1,4,11,111
Guam,2021-01-03,,forecast,2,36,218,0,0,1,4,12,112
Guam,2021-01-02,,forecast,2,36,222,0,0,1,5,13,113
Guam,2021-01-01,,forecast,3,36,226,0,0,1,5,13,112
Guam,2020-12-31,,forecast,3,37,228,0,0,2,5,14,112
Guam,2020-12-30,,forecast,3,37,230,0,1,2,6,15,112
Guam,2020-12-29,,forecast,4,37,232,0,1,2,7,16,113
Guam,2020-12-28,,forecast,4,37,232,0,1,2,7,17,117
Guam,2020-12-27,,forecast,4,37,232,0,1,3,8,19,119
Guam,2020-12-26,,forecast,5,37,231,0,1,3,9,20,119
Guam,2020-12-24,,forecast,6,37,222,0,1,4,10,22,124
Guam,2020-12-25,,forecast,6,37,227,0,1,3,10,21,122
Guam,2020-12-23,,forecast,7,37,213,0,2,4,12,24,124
Guam,2020-12-22,,forecast,8,37,202,0,2,5,13,26,125
Guam,2020-12-21,,forecast,9,37,188,0,2,5,14,27,129
Guam,2020-12-20,,forecast,10,37,172,0,3,6,15,29,130
Guam,2020-12-19,,forecast,11,37,156,0,3,7,16,31,131
Guam,2020-12-18,,forecast,12,37,139,0,4,8,18,33,133
Guam,2020-12-17,,forecast,13,37,124,1,4,9,19,35,134
Guam,2020-12-16,,forecast,15,38,109,1,5,10,21,37,135
Guam,2020-12-15,,forecast,17,38,96,1,6,12,23,40,136
Guam,2020-12-14,,forecast,18,39,86,1,7,13,25,43,138
Guam,2020-12-13,,forecast,20,40,76,2,8,15,28,46,140
Guam,2020-12-12,,forecast,23,42,69,2,10,17,31,49,139
Maine,2020-10-15,,estimate,25,26,6,17,21,24,27,29,35
Guam,2020-12-11,,forecast,26,44,63,3,12,19,34,53,140
Maine,2020-10-16,,estimate,28,29,7,19,24,27,30,33,40
Guam,2020-12-10,,forecast,29,46,58,4,14,22,37,56,141
Maine,2020-10-17,,estimate,31,31,8,19,26,29,33,36,44
