region,date,type,median,lower_90,upper_90,lower_50,upper_50
Alabama,2020-05-10,estimate,9,0,28,0,9
Alabama,2020-05-11,estimate,9,0,29,0,9
Alabama,2020-05-12,estimate,10,0,29,0,10
Alabama,2020-05-13,estimate,10,0,29,0,10
Alabama,2020-05-14,estimate,9,0,28,0,9
Alabama,2020-05-15,estimate,9,0,28,0,9
Alabama,2020-05-16,estimate,9,0,28,0,9
Alabama,2020-05-17,estimate,9,0,27,0,9
Alabama,2020-05-18,estimate,9,0,26,0,9
Alabama,2020-05-19,estimate,9,0,27,0,9
Alabama,2020-05-20,estimate,9,0,28,0,9
Alabama,2020-05-21,estimate,9,0,26,0,9
Alabama,2020-05-22,estimate,9,0,27,0,9
Alabama,2020-05-23,estimate,8,0,26,0,8
Alabama,2020-05-24,estimate,8,0,25,0,8
Alabama,2020-05-25,estimate,8,0,25,0,8
Alabama,2020-05-26,estimate,9,0,24,0,9
Alabama,2020-05-27,estimate,8,0,24,0,8
Alabama,2020-05-28,estimate,8,0,25,0,8
Alabama,2020-05-29,estimate,8,0,23,0,8
Alabama,2020-05-30,estimate,8,0,24,0,8
Alabama,2020-05-31,estimate,8,0,24,0,8
Alabama,2020-06-01,estimate,8,0,25,0,8
Alabama,2020-06-02,estimate,8,0,24,0,8
Alabama,2020-06-03,estimate,7,0,24,0,7
Alabama,2020-06-04,estimate,8,0,23,0,8
Alabama,2020-06-05,estimate,7,0,22,0,7
Alabama,2020-06-06,estimate,8,0,23,0,8
Alabama,2020-06-07,estimate,8,0,24,0,8
Alabama,2020-06-08,estimate,8,0,24,0,8
Alabama,2020-06-09,estimate,7,0,23,0,7
Alabama,2020-06-10,estimate,8,0,25,0,8
Alabama,2020-06-11,estimate,8,0,24,0,8
Alabama,2020-06-12,estimate,8,0,24,0,8
Alabama,2020-06-13,estimate,8,0,24,0,8
Alabama,2020-06-14,estimate,8,0,24,0,8
Alabama,2020-06-15,estimate,8,0,25,0,8
Alabama,2020-06-16,estimate,8,0,24,0,8
Alabama,2020-06-17,estimate,8,0,25,0,8
Alabama,2020-06-18,estimate,8,0,25,0,8
Alabama,2020-06-19,estimate,8,0,25,0,8
Alabama,2020-06-20,estimate,8,0,26,0,8
Alabama,2020-06-21,estimate,8,0,26,0,8
Alabama,2020-06-22,estimate,9,0,26,0,9
Alabama,2020-06-23,estimate,9,0,27,0,9
Alabama,2020-06-24,estimate,9,0,27,0,9
Alabama,2020-06-25,estimate,9,0,28,0,9
Alabama,2020-06-26,estimate,9,0,28,0,9
Alabama,2020-06-27,estimate,10,0,29,0,10
Alabama,2020-06-28,estimate,10,0,29,0,10
Alabama,2020-06-29,estimate,10,0,30,0,10
Alabama,2020-06-30,estimate,10,0,30,0,10
Alabama,2020-07-01,estimate,10,0,30,0,10
Alabama,2020-07-02,estimate based on partial data,10,0,32,0,10
Alabama,2020-07-03,estimate based on partial data,10,0,32,0,10
Alabama,2020-07-04,estimate based on partial data,10,0,32,0,10
Alabama,2020-07-05,estimate based on partial data,11,0,33,0,11
Alabama,2020-07-06,estimate based on partial data,11,0,34,0,11
Alabama,2020-07-07,estimate based on partial data,12,0,34,0,12
Alabama,2020-07-08,estimate based on partial data,13,0,36,0,13
Alabama,2020-07-09,estimate based on partial data,12,0,37,0,12
Alabama,2020-07-10,estimate based on partial data,12,0,37,0,12
Alabama,2020-07-11,estimate based on partial data,12,0,40,0,12
Alabama,2020-07-12,estimate based on partial data,13,0,40,0,13
Alabama,2020-07-13,estimate based on partial data,14,0,42,0,14
Alabama,2020-07-14,estimate based on partial data,14,0,42,0,14
Alabama,2020-07-15,estimate based on partial data,14,0,45,0,14
Alabama,2020-07-16,estimate based on partial data,15,0,46,0,15
Alabama,2020-07-17,estimate based on partial data,15,0,46,0,15
Alabama,2020-07-18,estimate based on partial data,15,0,51,0,15
Alabama,2020-07-19,estimate based on partial data,16,0,51,0,16
Alabama,2020-07-20,forecast,16,0,54,0,16
Alabama,2020-07-21,forecast,16,0,56,0,16
Alabama,2020-07-22,forecast,18,0,61,0,18
Alabama,2020-07-23,forecast,18,0,63,0,18
Alabama,2020-07-24,forecast,17,0,61,0,17
Alabama,2020-07-25,forecast,19,0,70,0,19
Alabama,2020-07-26,forecast,19,0,70,0,19
Alabama,2020-07-27,forecast,20,0,81,0,20
Alabama,2020-07-28,forecast,19,0,78,0,19
Alabama,2020-07-29,forecast,20,0,91,0,20
Alabama,2020-07-30,forecast,21,0,93,0,21
Alabama,2020-07-31,forecast,20,0,103,0,20
Alabama,2020-08-01,forecast,23,0,111,0,23
Alabama,2020-08-02,forecast,21,0,117,0,21
Alabama,2020-08-03,forecast,23,0,126,0,23
Alabama,2020-08-04,forecast,22,0,130,0,22
Alabama,2020-08-05,forecast,24,0,137,0,24
Alabama,2020-08-06,forecast,26,0,154,0,26
Alabama,2020-08-07,forecast,26,0,154,0,26
Alabama,2020-08-08,forecast,25,0,179,0,25
Alabama,2020-08-09,forecast,28,0,202,0,28
Alabama,2020-08-10,forecast,28,0,217,0,28
Alabama,2020-08-11,forecast,28,0,208,0,28
Alabama,2020-08-12,forecast,27,0,257,0,27
Alabama,2020-08-13,forecast,28,0,252,0,28
Alabama,2020-08-14,forecast,30,0,288,0,30
Alabama,2020-08-15,forecast,29,0,309,0,29
Alabama,2020-08-16,forecast,30,0,317,0,30
Alabama,2020-08-17,forecast,31,0,382,0,31
Alabama,2020-08-18,forecast,33,0,424,0,33
Alaska,2020-05-20,estimate,0,0,0,0,0
Alaska,2020-05-21,estimate,0,0,0,0,0
Alaska,2020-05-22,estimate,0,0,0,0,0
Alaska,2020-05-23,estimate,0,0,0,0,0
Alaska,2020-05-24,estimate,0,0,0,0,0
Alaska,2020-05-25,estimate,0,0,0,0,0
Alaska,2020-05-26,estimate,0,0,0,0,0
Alaska,2020-05-27,estimate,0,0,0,0,0
Alaska,2020-05-28,estimate,0,0,0,0,0
Alaska,2020-05-29,estimate,0,0,0,0,0
Alaska,2020-05-30,estimate,0,0,0,0,0
Alaska,2020-05-31,estimate,0,0,0,0,0
Alaska,2020-06-01,estimate,0,0,0,0,0
Alaska,2020-06-02,estimate,0,0,0,0,0
Alaska,2020-06-03,estimate,0,0,0,0,0
Alaska,2020-06-04,estimate,0,0,0,0,0
Alaska,2020-06-05,estimate,0,0,0,0,0
Alaska,2020-06-06,estimate,0,0,0,0,0
Alaska,2020-06-07,estimate,0,0,0,0,0
Alaska,2020-06-08,estimate,0,0,0,0,0
Alaska,2020-06-09,estimate,0,0,0,0,0
Alaska,2020-06-10,estimate,0,0,0,0,0
Alaska,2020-06-11,estimate,0,0,0,0,0
Alaska,2020-06-12,estimate,0,0,0,0,0
Alaska,2020-06-13,estimate,0,0,0,0,0
Alaska,2020-06-14,estimate,0,0,0,0,0
Alaska,2020-06-15,estimate,0,0,1,0,0
Alaska,2020-06-16,estimate,0,0,1,0,0
Alaska,2020-06-17,estimate,0,0,0,0,0
Alaska,2020-06-18,estimate,0,0,1,0,0
Alaska,2020-06-19,estimate,0,0,1,0,0
Alaska,2020-06-20,estimate,0,0,1,0,0
Alaska,2020-06-21,estimate,0,0,1,0,0
Alaska,2020-06-22,estimate,0,0,1,0,0
Alaska,2020-06-23,estimate,0,0,1,0,0
Alaska,2020-06-24,estimate,0,0,1,0,0
Alaska,2020-06-25,estimate,0,0,1,0,0
Alaska,2020-06-26,estimate,0,0,1,0,0
Alaska,2020-06-27,estimate,0,0,1,0,0
Alaska,2020-06-28,estimate,0,0,1,0,0
Alaska,2020-06-29,estimate,0,0,1,0,0
Alaska,2020-06-30,estimate,0,0,1,0,0
Alaska,2020-07-01,estimate,0,0,1,0,0
Alaska,2020-07-02,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-03,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-04,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-05,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-06,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-07,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-08,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-09,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-10,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-11,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-12,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-13,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-14,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-15,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-16,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-17,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-18,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-19,estimate based on partial data,0,0,1,0,0
Alaska,2020-07-20,forecast,0,0,1,0,0
Alaska,2020-07-21,forecast,0,0,1,0,0
Alaska,2020-07-22,forecast,0,0,1,0,0
Alaska,2020-07-23,forecast,0,0,1,0,0
Alaska,2020-07-24,forecast,0,0,1,0,0
Alaska,2020-07-25,forecast,0,0,1,0,0
Alaska,2020-07-26,forecast,0,0,1,0,0
Alaska,2020-07-27,forecast,0,0,2,0,0
Alaska,2020-07-28,forecast,0,0,2,0,0
Alaska,2020-07-29,forecast,0,0,2,0,0
Alaska,2020-07-30,forecast,0,0,2,0,0
Alaska,2020-07-31,forecast,0,0,2,0,0
Alaska,2020-08-01,forecast,0,0,2,0,0
Alaska,2020-08-02,forecast,0,0,3,0,0
Alaska,2020-08-03,forecast,0,0,3,0,0
Alaska,2020-08-04,forecast,0,0,3,0,0
Alaska,2020-08-05,forecast,0,0,4,0,0
Alaska,2020-08-06,forecast,0,0,4,0,0
Alaska,2020-08-07,forecast,0,0,4,0,0
Alaska,2020-08-08,forecast,0,0,5,0,0
Alaska,2020-08-09,forecast,0,0,5,0,0
Alaska,2020-08-10,forecast,0,0,5,0,0
Alaska,2020-08-11,forecast,0,0,6,0,0
Alaska,2020-08-12,forecast,0,0,8,0,0
Alaska,2020-08-13,forecast,0,0,8,0,0
Alaska,2020-08-14,forecast,0,0,9,0,0
Alaska,2020-08-15,forecast,0,0,10,0,0
Alaska,2020-08-16,forecast,0,0,10,0,0
Alaska,2020-08-17,forecast,0,0,11,0,0
Alaska,2020-08-18,forecast,0,0,15,0,0
Arizona,2020-05-10,estimate,15,0,44,0,15
Arizona,2020-05-11,estimate,16,0,46,0,16
Arizona,2020-05-12,estimate,15,0,46,0,15
