region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Alabama,2021-01-11,,estimate,2523,3056.6,2221.8,562.9,1420,2088.6,3097,4061.8,7450.5
Alabama,2021-01-12,,estimate,2208.5,2687.1,2002,476.9,1296.2,1794,2643,3568.5,6494
Alabama,2021-01-13,,estimate,3245,4021.9,3059.5,721,1904.5,2670.6,3926.8,5291.5,9767
Alabama,2021-01-14,,estimate,2960,3583.4,2657.3,619.9,1712.8,2476.4,3517,4737.2,8675.4
Alabama,2021-01-15,,estimate,2400.5,2911.8,2053.7,581.7,1450.8,1990.6,2868,3902.2,6775.2
Alabama,2021-01-16,,estimate,2238.5,2699.8,1978.6,507.8,1316.5,1868,2666,3485,6578.3
Alabama,2021-01-17,,estimate,1997.5,2433.4,1815.1,455.8,1160,1664.2,2410.8,3203.2,6005.1
Alabama,2021-01-18,,estimate,2721.5,3379.2,2609,554.7,1574.5,2225.8,3294.6,4468,8396.8
Alabama,2021-01-19,,estimate,2158,2645.4,1932,485,1306.8,1784.6,2577.6,3557.2,6245
Alabama,2021-01-20,,estimate,3208,3896,2915.1,702.9,1842.8,2588.6,3920.6,5098.2,9652.5
Alabama,2021-01-21,,estimate,2643.5,3221.7,2401,589,1527.8,2138,3172.8,4336.8,7757.5
Alabama,2021-01-22,,estimate,2159.5,2666.2,1983.4,496.6,1273.8,1761.2,2608,3551.5,6560.8
Alabama,2021-01-23,,estimate,1977,2386.5,1853.4,378,1152,1646.6,2353.4,3156,5775.8
Alabama,2021-01-24,,estimate,1737,2075.1,1489.5,374.9,1032.8,1428,2050.4,2712,4943.5
Alabama,2021-01-25,,estimate,2243.5,2740.3,1971.3,544,1320.8,1846.2,2706.4,3617.2,6712.3
Alabama,2021-01-26,,estimate,1850,2193.6,1548.9,388,1065.5,1555.2,2220.8,2895.5,5269.1
Alabama,2021-01-27,,estimate,2605.5,3116.5,2348.8,546.9,1442.8,2100.8,3093,4142,7299
Alabama,2021-01-28,,estimate,2249,2709.8,1997.7,479.9,1285,1826.2,2711.4,3597,6635.8
Alabama,2021-01-29,,estimate,1821,2196.1,1610.5,401.8,1066.8,1514.6,2160.4,2933,5194
Alabama,2021-01-30,,estimate,1560.5,1913.3,1429.4,338.8,915.2,1262,1906,2553.2,4600.1
Alabama,2021-01-31,,estimate,1364,1716.5,1310.5,322.9,808.5,1141,1633.8,2217.2,4361.6
Alabama,2021-02-01,,estimate,1833.5,2204.3,1580,408.8,1072.8,1501.8,2152,2897,5166.1
Alabama,2021-02-02,,estimate,1472,1758.2,1256.3,341.9,874,1201.6,1756.4,2320.2,4120.6
Alabama,2021-02-03,,estimate,2074,2509.6,1790.7,469,1212.8,1703.2,2508.4,3335.2,6051.6
Alabama,2021-02-04,,estimate,1799,2121.8,1508.8,408.9,1017.8,1476,2129,2825.2,5018
Alabama,2021-02-05,,estimate,1425.5,1694.4,1209.8,323.9,834.5,1173,1693.4,2257,3917.5
Alabama,2021-02-06,,estimate,1288.5,1532.9,1138.4,268.9,733,1040.2,1526.4,2000,3760.2
Alabama,2021-02-07,,estimate,1075,1314.6,992.6,249,604.8,874,1292.2,1732.2,3201.4
Alabama,2021-02-08,,estimate,1512,1787.4,1265.3,285,865.5,1252,1823,2396.8,4182.6
Alabama,2021-02-09,,estimate,1167.5,1417,1042.6,236.9,687,965.6,1399.4,1896.5,3431.4
Alabama,2021-02-10,,estimate,1590.5,1971.1,1499.3,328,893,1279.6,1948.2,2650.2,4928.2
Alabama,2021-02-11,,estimate,1403.5,1668.8,1183.9,296,800.8,1154.2,1689.2,2222.5,3928.5
Alabama,2021-02-12,,estimate,1118,1362.9,1013.1,261.9,666.5,923,1339.8,1833.2,3326.2
Alabama,2021-02-13,,estimate,989,1214.5,890.6,224.9,580,825.6,1191,1595.8,2931.1
Alabama,2021-02-14,,estimate,885,1065.3,770,188.9,512.2,734.6,1055.4,1402.2,2492.1
Alabama,2021-02-15,,estimate,1199,1470.6,1094.1,253.9,691.8,988.6,1470.8,1946.2,3552.1
Alabama,2021-02-16,,estimate,941,1153.5,847.4,200,531.8,774.6,1152.4,1537.2,2835.1
Alabama,2021-02-17,,estimate,1343,1629.6,1206.7,307.9,774.8,1117.4,1598.4,2161.5,3893.2
Alabama,2021-02-18,,estimate,1107.5,1343.1,975.4,249.7,657.5,925.2,1343.4,1782,3253.1
Alabama,2021-02-19,,estimate,921,1103.4,781.1,195.9,545.8,773.6,1107,1461.2,2604.1
Alabama,2021-02-20,,estimate,817,1014.4,736.8,171.9,482.8,680.6,1003,1359,2448
Alabama,2021-02-21,,estimate,731.5,869.1,625.3,149.8,424.8,605,888,1154,2041.2
Alabama,2021-02-22,,estimate,958.5,1178.5,876,223,572.8,792,1168.8,1534.2,2875.1
Alabama,2021-02-23,,estimate,774,937.2,679.5,173,451.8,646,917,1237,2300.1
Alabama,2021-02-24,,estimate,1079,1371.3,1021.5,261.8,630,905.2,1360.4,1840.2,3356.2
Alabama,2021-02-25,,estimate,949.5,1144,800,217.9,580.8,809.6,1141,1537.5,2610
