region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Alabama,2020-03-29,nowcast,1.2,0.7,1.7,1,1.3,0.26
Alabama,2020-03-30,nowcast,1.2,0.6,1.7,0.9,1.3,0.27
Alabama,2020-03-31,nowcast,1.2,0.7,1.7,1,1.3,0.28
Alabama,2020-04-01,nowcast,1.1,0.7,1.6,1,1.3,0.29
Alabama,2020-04-02,nowcast,1.1,0.6,1.6,0.9,1.3,0.31
Alabama,2020-04-03,nowcast,1.1,0.7,1.6,1,1.3,0.29
Alabama,2020-04-04,nowcast,1.1,0.7,1.6,0.9,1.2,0.31
Alabama,2020-04-05,nowcast,1.1,0.7,1.6,0.9,1.2,0.31
Alabama,2020-04-06,nowcast,1.1,0.7,1.6,0.9,1.2,0.32
Alabama,2020-04-07,nowcast,1.1,0.7,1.6,0.9,1.3,0.33
Alabama,2020-04-08,nowcast,1.1,0.7,1.6,0.9,1.2,0.33
Alabama,2020-04-09,nowcast,1.1,0.7,1.6,0.9,1.2,0.34
Alabama,2020-04-10,nowcast,1.1,0.7,1.5,0.9,1.2,0.36
Alabama,2020-04-11,nowcast,1.1,0.7,1.5,0.9,1.2,0.37
Alabama,2020-04-12,nowcast,1.1,0.7,1.5,0.9,1.2,0.37
Alabama,2020-04-13,nowcast,1.1,0.7,1.5,0.9,1.2,0.39
Alabama,2020-04-14,nowcast,1.1,0.7,1.5,0.9,1.2,0.38
Alabama,2020-04-15,nowcast,1.1,0.7,1.5,0.9,1.2,0.38
Alabama,2020-04-16,nowcast,1.1,0.7,1.5,0.9,1.2,0.38
Alabama,2020-04-17,nowcast,1.1,0.7,1.5,0.9,1.2,0.36
Alabama,2020-04-18,nowcast,1.1,0.7,1.4,0.9,1.2,0.36
Alabama,2020-04-19,nowcast,1.1,0.7,1.5,0.9,1.2,0.36
Alabama,2020-04-20,nowcast,1.1,0.7,1.5,0.9,1.2,0.36
Alabama,2020-04-21,nowcast,1.1,0.7,1.5,0.9,1.2,0.35
Alabama,2020-04-22,nowcast,1.1,0.7,1.5,0.9,1.2,0.34
Alabama,2020-04-23,nowcast,1.1,0.7,1.4,0.9,1.2,0.36
Alabama,2020-04-24,nowcast,1.1,0.7,1.5,0.9,1.2,0.38
Alabama,2020-04-25,nowcast,1.1,0.7,1.4,0.9,1.2,0.37
Alabama,2020-04-26,nowcast,1.1,0.7,1.5,0.9,1.2,0.39
Alabama,2020-04-27,nowcast,1,0.7,1.4,0.9,1.2,0.41
Alabama,2020-04-28,nowcast,1,0.7,1.4,0.9,1.2,0.43
Alabama,2020-04-29,nowcast,1,0.7,1.4,0.9,1.1,0.46
Alabama,2020-04-30,nowcast,1,0.7,1.4,0.9,1.1,0.45
Alabama,2020-05-01,nowcast,1,0.7,1.4,0.9,1.1,0.47
Alabama,2020-05-02,nowcast,1,0.6,1.3,0.9,1.1,0.51
Alabama,2020-05-03,nowcast,1,0.6,1.3,0.9,1.1,0.54
Alabama,2020-05-04,nowcast,1,0.6,1.3,0.9,1.1,0.57
Alabama,2020-05-05,nowcast,1,0.6,1.3,0.8,1.1,0.59
Alabama,2020-05-06,nowcast,0.9,0.6,1.3,0.8,1.1,0.61
Alabama,2020-05-07,nowcast,0.9,0.6,1.3,0.8,1.1,0.62
Alabama,2020-05-08,nowcast,0.9,0.6,1.3,0.8,1,0.64
Alabama,2020-05-09,nowcast,0.9,0.6,1.3,0.8,1,0.64
Alabama,2020-05-10,nowcast,0.9,0.6,1.3,0.8,1,0.64
Alabama,2020-05-11,nowcast,0.9,0.6,1.3,0.8,1.1,0.63
Alabama,2020-05-12,nowcast,1,0.6,1.3,0.8,1.1,0.59
Alabama,2020-05-13,nowcast,1,0.6,1.4,0.8,1.1,0.56
Alabama,2020-05-14,nowcast,1,0.6,1.4,0.8,1.1,0.54
Alabama,2020-05-15,nowcast,1,0.6,1.4,0.8,1.1,0.5
Alabama,2020-05-16,nowcast,1,0.7,1.4,0.9,1.1,0.47
Alabama,2020-05-17,nowcast,1,0.7,1.4,0.9,1.2,0.43
Alabama,2020-05-18,nowcast,1,0.7,1.4,0.9,1.1,0.43
Alabama,2020-05-19,nowcast,1,0.7,1.5,0.9,1.2,0.42
Alabama,2020-05-20,nowcast,1,0.7,1.5,0.9,1.2,0.4
Alabama,2020-05-21,nowcast,1.1,0.7,1.5,0.9,1.2,0.36
Alabama,2020-05-22,nowcast,1.1,0.7,1.5,0.9,1.2,0.35
Alabama,2020-05-23,nowcast,1.1,0.7,1.5,0.9,1.2,0.34
Alabama,2020-05-24,nowcast,1.1,0.7,1.5,0.9,1.2,0.34
Alabama,2020-05-25,nowcast,1.1,0.7,1.5,0.9,1.2,0.34
Alabama,2020-05-26,nowcast,1.1,0.7,1.5,1,1.2,0.33
Alabama,2020-05-27,nowcast,1.1,0.7,1.5,1,1.3,0.3
Alabama,2020-05-28,nowcast,1.1,0.7,1.5,1,1.2,0.27
Alabama,2020-05-29,nowcast,1.1,0.7,1.6,1,1.3,0.25
Alabama,2020-05-30,nowcast,1.2,0.7,1.6,1,1.3,0.22
Alabama,2020-05-31,forecast,1.1,0.7,1.7,0.9,1.3,0.29
Alabama,2020-06-01,forecast,1.1,0.7,1.7,0.9,1.3,0.31
Alabama,2020-06-02,forecast,1.1,0.6,1.7,0.9,1.4,0.32
Alabama,2020-06-03,forecast,1.1,0.6,1.7,0.9,1.3,0.34
Alabama,2020-06-04,forecast,1.1,0.6,1.7,0.9,1.4,0.34
Alabama,2020-06-05,forecast,1.1,0.6,1.8,0.9,1.4,0.36
Alabama,2020-06-06,forecast,1.1,0.5,1.8,0.9,1.3,0.35
Alabama,2020-06-07,forecast,1.1,0.5,1.9,0.9,1.4,0.35
Alabama,2020-06-08,forecast,1.1,0.5,1.9,0.8,1.4,0.36
Alabama,2020-06-09,forecast,1.1,0.4,1.8,0.9,1.4,0.36
Alabama,2020-06-10,forecast,1.1,0.4,1.8,0.8,1.4,0.37
Alabama,2020-06-11,forecast,1.1,0.4,1.9,0.9,1.4,0.38
Alabama,2020-06-12,forecast,1.1,0.4,1.9,0.9,1.4,0.38
Alabama,2020-06-13,forecast,1.1,0.4,1.9,0.8,1.4,0.37
Alabama,2020-06-14,forecast,1.1,0.4,2,0.9,1.5,0.38
Alabama,2020-06-15,forecast,1.1,0.3,2,0.9,1.5,0.37
Alabama,2020-06-16,forecast,1.1,0.3,2,0.9,1.5,0.38
Alabama,2020-06-17,forecast,1.1,0.3,2,0.8,1.5,0.39
Alabama,2020-06-18,forecast,1.1,0.3,2,0.8,1.5,0.39
Alabama,2020-06-19,forecast,1.2,0.2,2,0.8,1.5,0.38
Alabama,2020-06-20,forecast,1.1,0.3,2,0.8,1.5,0.38
Alabama,2020-06-21,forecast,1.1,0.3,2.1,0.8,1.4,0.4
Alabama,2020-06-22,forecast,1.1,0,1.8,0.8,1.5,0.41
Alabama,2020-06-23,forecast,1.1,0,1.9,0.8,1.5,0.39
Alabama,2020-06-24,forecast,1.1,0,1.9,0.8,1.5,0.39
Alabama,2020-06-25,forecast,1.1,0,1.9,0.7,1.5,0.39
Alabama,2020-06-26,forecast,1.2,0,1.9,0.8,1.5,0.39
Alabama,2020-06-27,forecast,1.1,0,1.9,0.7,1.5,0.4
Alabama,2020-06-28,forecast,1.1,0,1.9,0.8,1.5,0.4
Alabama,2020-06-29,forecast,1.1,0,2,0.8,1.5,0.41
Alabama,2020-06-30,forecast,1.2,0,2,0.7,1.5,0.39
Alabama,2020-07-01,forecast,1.1,0,2,0.7,1.5,0.41
Alabama,2020-07-02,forecast,1.1,0,2,0.7,1.5,0.4
Alabama,2020-07-03,forecast,1.1,0,2,0.7,1.5,0.41
Alabama,2020-07-04,forecast,1.1,0,2,0.8,1.6,0.4
Alabama,2020-07-05,forecast,1.1,0,2,0.7,1.5,0.41
Alabama,2020-07-06,forecast,1.1,0,2,0.7,1.5,0.41
Alabama,2020-07-07,forecast,1.1,0,2,0.6,1.5,0.41
Alabama,2020-07-08,forecast,1.1,0,2,0.6,1.5,0.42
Alabama,2020-07-09,forecast,1.1,0,2.1,0.7,1.6,0.41
Alabama,2020-07-10,forecast,1.2,0,2.1,0.8,1.7,0.4
Arizona,2020-03-27,nowcast,1.2,0.7,1.7,1,1.4,0.2
Arizona,2020-03-28,nowcast,1.2,0.7,1.7,1,1.3,0.21
Arizona,2020-03-29,nowcast,1.2,0.7,1.6,1,1.3,0.24
Arizona,2020-03-30,nowcast,1.2,0.8,1.6,1,1.3,0.24
Arizona,2020-03-31,nowcast,1.2,0.7,1.6,1,1.3,0.25
Arizona,2020-04-01,nowcast,1.1,0.8,1.6,1,1.3,0.27
Arizona,2020-04-02,nowcast,1.1,0.7,1.5,1,1.3,0.28
Arizona,2020-04-03,nowcast,1.1,0.7,1.6,0.9,1.2,0.29
Arizona,2020-04-04,nowcast,1.1,0.7,1.6,1,1.3,0.29
Arizona,2020-04-05,nowcast,1.1,0.7,1.6,0.9,1.2,0.3
Arizona,2020-04-06,nowcast,1.1,0.7,1.5,0.9,1.2,0.32
Arizona,2020-04-07,nowcast,1.1,0.7,1.5,1,1.2,0.31
Arizona,2020-04-08,nowcast,1.1,0.7,1.5,0.9,1.2,0.32
Arizona,2020-04-09,nowcast,1.1,0.7,1.5,0.9,1.2,0.3
Arizona,2020-04-10,nowcast,1.1,0.7,1.5,1,1.2,0.31
Arizona,2020-04-11,nowcast,1.1,0.8,1.5,0.9,1.2,0.31
Arizona,2020-04-12,nowcast,1.1,0.7,1.5,1,1.3,0.3
Arizona,2020-04-13,nowcast,1.1,0.7,1.5,0.9,1.2,0.29
Arizona,2020-04-14,nowcast,1.1,0.8,1.5,1,1.2,0.29
Arizona,2020-04-15,nowcast,1.1,0.8,1.5,1,1.2,0.27
Arizona,2020-04-16,nowcast,1.1,0.8,1.5,1,1.2,0.26
Arizona,2020-04-17,nowcast,1.1,0.8,1.5,1,1.2,0.26
Arizona,2020-04-18,nowcast,1.1,0.8,1.5,1,1.2,0.28
Arizona,2020-04-19,nowcast,1.1,0.8,1.4,1,1.2,0.28
Arizona,2020-04-20,nowcast,1.1,0.8,1.4,1,1.2,0.27
Arizona,2020-04-21,nowcast,1.1,0.8,1.4,1,1.2,0.25
Arizona,2020-04-22,nowcast,1.1,0.8,1.5,1,1.2,0.23
Arizona,2020-04-23,nowcast,1.1,0.8,1.4,1,1.2,0.23
Arizona,2020-04-24,nowcast,1.1,0.8,1.5,1,1.3,0.21
Arizona,2020-04-25,nowcast,1.1,0.8,1.5,1,1.2,0.21
Arizona,2020-04-26,nowcast,1.1,0.8,1.4,1,1.2,0.22
Arizona,2020-04-27,nowcast,1.1,0.8,1.4,1,1.2,0.24
Arizona,2020-04-28,nowcast,1.1,0.8,1.4,1,1.2,0.26
Arizona,2020-04-29,nowcast,1.1,0.8,1.4,1,1.2,0.29
Arizona,2020-04-30,nowcast,1.1,0.8,1.4,1,1.2,0.33
Arizona,2020-05-01,nowcast,1,0.7,1.3,0.9,1.1,0.4
Arizona,2020-05-02,nowcast,1,0.7,1.3,0.9,1.1,0.45
Arizona,2020-05-03,nowcast,1,0.7,1.3,0.9,1.1,0.49
Arizona,2020-05-04,nowcast,1,0.7,1.3,0.9,1.1,0.55
Arizona,2020-05-05,nowcast,1,0.7,1.2,0.9,1.1,0.61
Arizona,2020-05-06,nowcast,1,0.7,1.2,0.9,1.1,0.62
Arizona,2020-05-07,nowcast,1,0.7,1.2,0.9,1.1,0.61
Arizona,2020-05-08,nowcast,1,0.7,1.2,0.8,1,0.61
Arizona,2020-05-09,nowcast,1,0.7,1.2,0.8,1,0.61
Arizona,2020-05-10,nowcast,1,0.7,1.2,0.8,1,0.61
Arizona,2020-05-11,nowcast,1,0.7,1.2,0.8,1,0.63
Arizona,2020-05-12,nowcast,1,0.7,1.2,0.8,1.1,0.6
Arizona,2020-05-13,nowcast,1,0.7,1.3,0.8,1.1,0.58
Arizona,2020-05-14,nowcast,1,0.7,1.3,0.9,1.1,0.57
Arizona,2020-05-15,nowcast,1,0.7,1.3,0.9,1.1,0.55
Arizona,2020-05-16,nowcast,1,0.7,1.3,0.9,1.1,0.51
Arizona,2020-05-17,nowcast,1,0.7,1.3,0.9,1.1,0.5
Arizona,2020-05-18,nowcast,1,0.7,1.3,0.9,1.1,0.48
Arizona,2020-05-19,nowcast,1,0.7,1.3,0.9,1.1,0.43
Arizona,2020-05-20,nowcast,1,0.7,1.3,0.9,1.1,0.39
Arizona,2020-05-21,nowcast,1.1,0.8,1.4,0.9,1.1,0.36
