week,state,state_code,date_created,model_type,weekly_count,quantile,deaths
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.01,839
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.025,839
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.05,839
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.1,839
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.15000000000000002,839
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.2,839
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.25,839
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.3,839
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.35000000000000003,839
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.4,842
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.45,861
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.5,878
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.55,895
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.6000000000000001,912
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.6500000000000001,931
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.7000000000000001,950
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.7500000000000001,972
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.8,996
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.8500000000000001,1025
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.9000000000000001,1062
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.95,1107
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.975,1152
2020-06-21,Alabama,01,2020-06-22,deaths_only,cumulative,0.99,1204
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.01,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.025,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.05,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.1,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.15000000000000002,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.2,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.25,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.3,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.35000000000000003,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.4,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.45,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.5,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.55,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.6000000000000001,12
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.6500000000000001,18
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.7000000000000001,18
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.7500000000000001,18
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.8,18
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.8500000000000001,20
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.9000000000000001,24
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.95,24
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.975,29
2020-06-21,Alaska,02,2020-06-22,deaths_only,cumulative,0.99,30
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.01,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.025,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.05,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.1,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.15000000000000002,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.2,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.25,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.3,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.35000000000000003,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.4,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.45,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.5,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.55,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.6000000000000001,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.6500000000000001,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.7000000000000001,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.7500000000000001,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.8,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.8500000000000001,0
2020-06-21,American Samoa,60,2020-06-22,deaths_only,cumulative,0.9000000000000001,0
