week,state,state_code,date_created,model_type,weekly_count,quantile,deaths
2020-06-21,Arkansas,05,2020-06-22,deaths_only,incident,0.6000000000000001,34
2020-06-21,Arkansas,05,2020-06-22,deaths_only,incident,0.6500000000000001,40
2020-06-21,Arkansas,05,2020-06-22,deaths_only,incident,0.7000000000000001,45
2020-06-21,Arkansas,05,2020-06-22,deaths_only,incident,0.7500000000000001,52
2020-06-21,Arkansas,05,2020-06-22,deaths_only,incident,0.8,61
2020-06-21,Arkansas,05,2020-06-22,deaths_only,incident,0.8500000000000001,68
2020-06-21,Arkansas,05,2020-06-22,deaths_only,incident,0.9000000000000001,79
2020-06-21,Arkansas,05,2020-06-22,deaths_only,incident,0.95,94
2020-06-21,Arkansas,05,2020-06-22,deaths_only,incident,0.975,107
2020-06-21,Arkansas,05,2020-06-22,deaths_only,incident,0.99,121
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.01,0
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.025,0
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.05,0
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.1,0
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.15000000000000002,0
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.2,0
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.25,3
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.3,34
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.35000000000000003,95
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.4,167
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.45,225
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.5,282
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.55,339
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.6000000000000001,403
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.6500000000000001,464
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.7000000000000001,533
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.7500000000000001,604
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.8,675
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.8500000000000001,762
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.9000000000000001,870
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.95,1028
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.975,1150
2020-06-21,California,06,2020-06-22,deaths_only,incident,0.99,1318
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.01,0
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.025,0
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.05,0
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.1,0
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.15000000000000002,0
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.2,0
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.25,0
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.3,0
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.35000000000000003,0
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.4,0
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.45,1
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.5,31
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.55,74
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.6000000000000001,108
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.6500000000000001,150
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.7000000000000001,192
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.7500000000000001,243
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.8,295
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.8500000000000001,355
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.9000000000000001,431
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.95,554
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.975,667
2020-06-21,Colorado,08,2020-06-22,deaths_only,incident,0.99,779
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.01,0
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.025,0
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.05,0
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.1,0
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.15000000000000002,0
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.2,0
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.25,0
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.3,0
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.35000000000000003,0
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.4,0
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.45,4
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.5,62
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.55,129
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.6000000000000001,202
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.6500000000000001,272
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.7000000000000001,353
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.7500000000000001,438
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.8,532
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.8500000000000001,648
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.9000000000000001,777
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.95,977
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.975,1149
2020-06-21,Connecticut,09,2020-06-22,deaths_only,incident,0.99,1379
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.01,0
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.025,0
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.05,0
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.1,0
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.15000000000000002,0
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.2,0
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.25,0
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.3,0
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.35000000000000003,0
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.4,0
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.45,0
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.5,7
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.55,16
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.6000000000000001,24
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.6500000000000001,32
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.7000000000000001,43
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.7500000000000001,51
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.8,64
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.8500000000000001,79
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.9000000000000001,94
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.95,118
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.975,136
2020-06-21,Delaware,10,2020-06-22,deaths_only,incident,0.99,162
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.01,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.025,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.05,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.1,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.15000000000000002,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.2,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.25,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.3,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.35000000000000003,0
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.4,1
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.45,7
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.5,16
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.55,23
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.6000000000000001,33
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.6500000000000001,41
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.7000000000000001,50
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.7500000000000001,60
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.8,71
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.8500000000000001,83
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.9000000000000001,98
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.95,123
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.975,142
2020-06-21,District of Columbia,11,2020-06-22,deaths_only,incident,0.99,172
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.01,0
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.025,0
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.05,0
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.1,0
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.15000000000000002,0
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.2,0
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.25,0
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.3,0
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.35000000000000003,17
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.4,64
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.45,118
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.5,167
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.55,219
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.6000000000000001,273
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.6500000000000001,334
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.7000000000000001,393
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.7500000000000001,451
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.8,530
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.8500000000000001,608
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.9000000000000001,712
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.95,880
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.975,1023
2020-06-21,Florida,12,2020-06-22,deaths_only,incident,0.99,1166
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.01,0
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.025,0
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.05,0
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.1,0
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.15000000000000002,0
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.2,0
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.25,0
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.3,0
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.35000000000000003,0
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.4,2
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.45,47
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.5,101
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.55,153
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.6000000000000001,209
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.6500000000000001,262
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.7000000000000001,328
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.7500000000000001,395
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.8,463
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.8500000000000001,545
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.9000000000000001,649
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.95,810
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.975,939
2020-06-21,Georgia,13,2020-06-22,deaths_only,incident,0.99,1094
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.01,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.025,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.05,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.1,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.15000000000000002,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.2,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.25,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.3,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.35000000000000003,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.4,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.45,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.5,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.55,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.6000000000000001,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.6500000000000001,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.7000000000000001,0
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.7500000000000001,4
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.8,6
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.8500000000000001,6
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.9000000000000001,6
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.95,6
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.975,10
2020-06-21,Guam,66,2020-06-22,deaths_only,incident,0.99,12
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.01,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.025,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.05,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.1,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.15000000000000002,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.2,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.25,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.3,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.35000000000000003,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.4,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.45,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.5,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.55,0
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.6000000000000001,1
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.6500000000000001,6
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.7000000000000001,6
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.7500000000000001,6
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.8,9
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.8500000000000001,12
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.9000000000000001,13
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.95,18
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.975,21
2020-06-21,Hawaii,15,2020-06-22,deaths_only,incident,0.99,24
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.01,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.025,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.05,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.1,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.15000000000000002,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.2,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.25,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.3,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.35000000000000003,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.4,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.45,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.5,0
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.55,5
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.6000000000000001,7
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.6500000000000001,12
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.7000000000000001,16
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.7500000000000001,19
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.8,26
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.8500000000000001,32
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.9000000000000001,38
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.95,50
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.975,58
2020-06-21,Idaho,16,2020-06-22,deaths_only,incident,0.99,66
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.01,0
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.025,0
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.05,0
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.1,0
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.15000000000000002,0
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.2,0
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.25,0
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.3,0
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.35000000000000003,0
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.4,55
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.45,142
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.5,220
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.55,295
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.6000000000000001,378
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.6500000000000001,460
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.7000000000000001,551
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.7500000000000001,640
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.8,758
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.8500000000000001,885
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.9000000000000001,1048
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.95,1303
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.975,1505
2020-06-21,Illinois,17,2020-06-22,deaths_only,incident,0.99,1711
